,text,cleanTweet,emotion,Dominant_Topic,Perc_Contribution,Topic_Keywords
1532,"b'@dinskuyyys Izin ikutan ya kak, terima kasih sebelumnya, semoga kakak diberikan keberkahan kesehatan, kebahagiaan, kebaikan yang lebih melimpah lagi, dilancarkan segala urusannya, dan dilimpahkan rejekinya, aamiin \xf0\x9f\x92\x9a Bismillahirrahmanirrahim wml mas jaehyun yuk bisa yuk kerumah baru eheh\xf0\x9f\x92\x85 https://t.co/4EdOfz14D5'",izin ikut kak terima kasih belum moga kakak beri berkah sehat bahagia baik lebih limpah lancar segala urus limpah rejekinya aamiin bismillahirrahmanirrahim wml mas jaehyun yuk yuk rumah baru,2,3,0.8794,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1533,b'[BREAKING] Kantor BPJS Kesehatan Sumut-Aceh di Medan Terbakar https://t.co/NivaFoqJSe',kantor bpjs sehat medan bakar,2,9,0.85,"sehat, jaga, hai, bpjs, for, salam, kantor, michelle, fantasticof48, arigato"
1534,"b'@ejaahat not bad 2, btw btw btw jangan lupa buat istirahat &amp; jaga kesehatan yaa, have a great night! \xf0\x9f\x8c\xb7'",not bad btw btw btw jangan lupa buat istirahat jaga sehat yaa have a great,2,3,0.5491,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1535,"b'Menikmati saat-saat kebersamaan dengan Apa sebelum kembali ke Bogor. Demi pemulihan dan kesehatan, Apa lebih baik memang di Bogor daripada di sini. Sebagai anak tentu akan mendukung agar Apa kembali sehat.\n\nAlhamdulillah, Ibu selalu sabar dalam menjalani perannya sebagai istri.'",nikmat sama apa bogor pulih sehat apa lebih baik memang bogor sini anak dukung apa ibu selalu sabar jalan peran istri,2,3,0.3876,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1536,"b'@hs_meliala Semoga Tuhan Beserta kita ,diberi kekuatan kesehatan keselamatan juga rejeki yang berkah'",moga tuhan serta beri kuat sehat selamat rejeki berkah,1,3,0.91,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1537,"b'RT @yovimidita: Aku juga pernah tuh ngerasain pas marah atau panik tu rasanya sesek gitu, trnyata emang berpengaruh sm kesehatan yaw\n\n#Karm\xe2\x80\xa6'",aku pernah tuh ngerasain pas marah panik tu rasa sek gitu trnyata emang pengaruh sm sehat,2,8,0.947,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
1538,"b'Vape Disebut Berbahaya bagi Kesehatan Jantung, Peneliti: Ribuan Bahan Kimia Telah Diidentifikasi https://t.co/rVOcRyyEWd'",vape sebut bahaya sehat jantung ribu bahan kimia identifikasi,2,6,0.5573,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
1539,"b'@Apriyadi_sardi Salam Sahabat. Saat ini berobat dapat memakai KTP dengan menunjukan nomor NIK KTP pada Fasilitas kesehatan. Apabila membutuhkan kartu fisik, Sahabat dapat cetak secara mendiri melalui aplikasi Mobile JKN. Terima kasih. :) -esco'",salam sahabat obat pakai ktp tunjuk nomor nik ktp fasilitas sehat apabila butuh kartu fisik sahabat cetak diri lalu aplikasi mobile jkn terima kasih,2,8,0.9609,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
1540,b'@svnflowrss heem nana.. km jaga kesehatan ya! disana cuacanya dingin jg nggak https://t.co/yqMlK1sTxO',heem nana km jaga sehat sana cuaca dingin jg,2,1,0.6262,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1541,"b'RT @SaintChyril: Perkara Asuransi cuma bayar 10%.. Hey, asuransi itu perusahaan keuangan yang bertujuan meraih profit, bukan lembaga bantua\xe2\x80\xa6'",perkara asuransi cuma bayar hey asuransi usaha uang tuju raih profit bukan lembaga,2,5,0.9357,"sehat, alat, jual, cuma, buat, asuransi, aja, apa, good, baik"
1542,"b'@yoonkook03 udah juga. \ntolong malam ini jangan tidur terlalu larut dalam, jaga kesehatan dan be happy, naa!'",udah malam jangan tidur terlalu larut jaga sehat be happy,2,1,0.7713,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1543,"b'Selamat malam @BNICustomerCare , ada oknum yang mengaku sebagai BPJS Kesehatan berusaha menipu orang melalui WhatsApp. \n\nMohon bantuannya untuk diperiksa nomor rekening yang ada pada gambar, 8408001299393012, dan dilacak pemiliknya. https://t.co/dFXRboWoP0'",selamat malam oknum aku bpjs sehat usaha tipu orang lalu whatsapp bantu periksa nomor rekening gambar lacak milik,2,8,0.9437,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
1544,"b'@bedazzlingyou Done, izin ikutan ya kak, terima kasih sebelumnya semoga kakak diberikan keberkahan kesehatan, kebahagiaan, dilancarkan segala urusannya, dan dilimpahkan rejekinya aamiin. Bismillahirrahmanirrahim wml \xf0\x9f\x92\x9a https://t.co/T4Zff6xw1p'",done izin ikut kak terima kasih belum moga kakak beri berkah sehat bahagia lancar segala urus limpah rejekinya aamiin bismillahirrahmanirrahim wml,1,3,0.9591,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1545,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Kalipucang#GrosirAlatKesehatanTerlengkapKalipucang https://t.co/LSQ10ijE7z'",grosir alat sehat lengkap,0,4,0.82,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
1546,b'@nnbiels @carisabcd Harapannya Semoga Tahun ini bisa selalu diberikan kesehatan dan kebahagiaan terus sama dijauhkan dari hal-hal yang tidak diinginkan \xf0\x9f\x98\xbb\xf0\x9f\xa4\x97\xe2\x9c\xa8',harap moga tahun selalu beri sehat bahagia terus sama jauh ingin,2,3,0.925,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1547,"b'@fakhriwardan Banyak banget fallacy itu cara fikirnya, kalo semua buka donasi, gmn yg beneran butuh? Yg beneran kerja keras demi bisa dapet akses kesehatan gimana? Pada lupa pelajaran PPKN emang \xf0\x9f\x98\xa2'",banyak banget fallacy cara fikirnya kalo semua buka donasi gmn beneran butuh beneran kerja keras dapet akses sehat gimana lupa ajar ppkn emang,2,6,0.8511,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
1548,b'@BPJSKesehatanRI Lalu ketika datang ke RS atau puskesmas sekarang tidak menunjukkan kartu BPJS kesehatan nya lagi ya',lalu datang rs puskesmas sekarang tunjuk kartu bpjs sehat nya,2,8,0.672,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
1549,b'@noire172 Semoga diberi kesehatan dan kelancaran selama perjalanan berangkat-pulang dan ketika menjalankan ibadah....Amiin Ya Robbal Alamiin....\xf0\x9f\x99\x8f',moga beri sehat lancar lama jalan jalan robbal,0,3,0.6991,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1550,"b'mengorkrestasikan seluruh komponen yang ada untuk menangani _stunting_,\xe2\x80\x9d tambahnya.\n\nLebih lanjut, Dony menuturkan bahwa aplikasi Simpati tersebut selanjutnya akan diberikan kepada pemerintah melalui Kementerian Kesehatan agar dapat direplikasi oleh daerah lain. https://t.co/GmpegKS6ot'",mengorkrestasikan seluruh komponen tangan lanjut dony tutur aplikasi simpati sebut lanjut beri perintah lalu menteri sehat direplikasi daerah,2,9,0.9526,"sehat, jaga, hai, bpjs, for, salam, kantor, michelle, fantasticof48, arigato"
1551,b'@coupsjjang same goes to you kak giaa&lt;3 semangat ya jaga kesehatan jugaa',same goes to you kak semangat jaga sehat jugaa,2,1,0.67,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1552,b'@mobiqle Lahh kok gituu. Kalau kata dokter mah gak baik buat kesehatan',lahh kok gituu kalau kata dokter mah baik buat sehat,2,0,0.91,"sehat, ga, bpjs, sakit, buat, sama, asuransi, kalo, tp, obat"
1553,"b'RT @airlangga_hrt: Saya dan Ibu Yanti Airlangga, mewakili seluruh jajaran Kantor Menko Perekonomian RI, serta mewakili segenap keluarga bes\xe2\x80\xa6'",ibu yanti airlangga wakil seluruh jajar kantor menko ekonomi ri wakil segenap keluarga,2,4,0.9182,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
1554,"b'@tanyakanrl Vaseline ukuran seperti di gambar gak semurah itu nder, aku beli di guardian harganya 35k an dan di indo/Alfa malah 39k hampir 40k an jadi mending beli di toko kosmetik terdekat demi kesehatan.'",vaseline ukur gambar murah nder aku beli guardian harga an malah hampir an jadi mending beli toko kosmetik dekat sehat,2,8,0.95,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
1555,b'Jual Alat Kesehatan  Prianganjaya #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat prianganjaya,0,5,0.775,"sehat, alat, jual, cuma, buat, asuransi, aja, apa, good, baik"
1556,"b'Demikian disampaikan Menteri Kesehatan (Menkes) Budi Gunadi Sadikin dalam keterangannya setelah rapat terbatas yang dipimpin oleh Presiden Joko Widodo di Istana Merdeka, Jakarta, pada Senin, 2 Januari 2023. https://t.co/0qTApptCqi'",sampai menteri sehat budi gunadi sadikin terang rapat batas pimpin presiden joko widodo istana merdeka jakarta senin januari,2,7,0.9526,"sehat, menteri, januari, batas, presiden, rapat, jadi, gunadi, budi, jakarta"
1557,b'Pendekatan psikoedukasi pra-Ramadhan dapat mencegah risiko komplikasi pada anak dan remaja dengan diabetes melitus tipe 1 saat berpuasa. Langkah ini disertai juga dengan kontrol metabolik dan pemantauan gula darah.\n\nhttps://t.co/zcKDUAwQu0\n\n #Kesehatan #AdadiKompas',dekat psikoedukasi cegah risiko komplikasi anak remaja diabetes melitus tipe puasa langkah serta kontrol metabolik pantau gula,2,8,0.925,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
1558,"b'Sebagai artis yang masih kerap wara-wiri di televisi, Anwar BAB dituntut selalu tampil sehat dan bersih di layar kaca. Karena itulah, aktor dan presenter itu selalu rutin melakukan perawatan tubuh dan kesehatan\n\n#MedcomID\n\n https://t.co/b8fnoH6mwt via @medcom_id'",artis kerap televisi anwar bab tuntut selalu tampil sehat bersih layar kaca aktor presenter selalu rutin laku awat tubuh via,2,0,0.8045,"sehat, ga, bpjs, sakit, buat, sama, asuransi, kalo, tp, obat"
1559,"b'2.500 IDR || \xe2\x82\xb1 \xe2\x80\xa2 1 hours \xf0\x9f\x8c\x9b\n\n\xe2\x80\xa2 rep ""semoga sponsor dan kedua orang tua nya selalu diberikan kesehatan, dimudahkan rezekinya, dan bahagia selalu. aamiin""\n\ndraw via @sweenpi'",idr hours rep moga sponsor dua orang tua nya selalu beri sehat mudah rezeki bahagia selalu via,2,3,0.95,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1560,"b'@childejawa its alright kak iel. smgt terus ya kak, jaga kesehatan pokoknyaa'",its alright kak iel smgt terus kak jaga sehat pokoknyaa,2,1,0.8099,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1561,b'Pemerintah Indonesia mencabut aturan PPKM di tengah membeludaknya kasus Covid-19 di China. Menteri Kesehatan Budi Gunadi menyebut 3 varian baru Covid-19 di Indonesia sudah terkendali. https://t.co/ZmQeS8VyVv',perintah indonesia cabut atur ppkm tengah beludak kasus china menteri sehat budi gunadi sebut varian baru indonesia kendali,2,7,0.95,"sehat, menteri, januari, batas, presiden, rapat, jadi, gunadi, budi, jakarta"
1562,b'C_MichelleJKT48 Hai Michelle Dapat Salam For FantasticOF48 Jaga Kesehatan ya :D ^^ Arigato #11',hai michelle salam for fantasticof48 jaga sehat arigato,2,9,0.9,"sehat, jaga, hai, bpjs, for, salam, kantor, michelle, fantasticof48, arigato"
1563,b'@SalaamIndonesia Semoga kita smua masih diberikan kesehatan dan umur yang panjang untuk bertemu dengan bulan suci ramadhan',moga smua beri sehat umur panjang temu bulan suci ramadhan,2,7,0.4671,"sehat, menteri, januari, batas, presiden, rapat, jadi, gunadi, budi, jakarta"
1564,"b'RT @caratstalk: kesempatan, semoga di 2023 rezeki berupa uang, waktu, dan kesehatan dikasih lebih banyak ya dan ada buat seventeen. Aamiin.\xe2\x80\xa6'",sempat moga rezeki upa uang waktu sehat kasih lebih banyak buat seventeen,2,3,0.6762,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1565,"b'Bahaya Menahan BAB bagi Kesehatan, Ternyata Bisa Picu Penyakit Berbahaya! https://t.co/f0qRUmMdJn'",bahaya tahan bab sehat nyata picu sakit,2,6,0.8875,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
1566,"b""Happy Birthday uri Chuu \xf0\x9f\xa5\xba\nWishnya gak banyak, smg seiringnya tambah usia selalu diberi kesehatan, always happy for you. Semoga debut solonya sukses, can't wait. Love U \xf0\x9f\x98\x98\n\nHAPPY BIRTHDAY JISOO\n#ShiningStarJISOODay\n#\xea\xb0\x84\xed\x8c\x90\xec\x98\xac\xeb\xa6\xac\xea\xb3\xa0_\xeb\xac\xb8\xec\x97\xb4\xec\x96\xb4\xeb\x9d\xbc_\xec\xa7\x80\xec\x88\x98_\xec\x83\x9d\xec\x9d\xbc\xec\x9d\xb4\xeb\x8b\xa4 \n#JISOO #BLACKPINK @BLACKPINK https://t.co/VN42hwVUhj""",birthday uri chuu banyak smg iring tambah usia selalu beri sehat always happy for you moga debut solo sukses wait love u birthday,1,1,0.634,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1567,"b'Peduli Kesehatan, Bupati Bojonegoro Bersih-bersih Pasar https://t.co/oZi2W6I7Ct #Daerah #BeritaBaru #BeritaBaruJatim #BeritaJatim #Beritabaruco https://t.co/sGrwYcQAsq'",peduli sehat bupati bojonegoro pasar,2,8,0.8199,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
1568,"b'Status Sehat Bermasalah adalah dimana Seseorang Merasa Sehat, namun setelah Cek di Lab. Memiliki Beberapa Masalah #Kesehatan'",status sehat masalah orang rasa sehat cek lab milik beberapa masalah,1,8,0.9182,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
1569,"b'@uwuunoona @sugar_noona00 @nyiurpalem Done, izin ikutan ya kak\nBismillahirrahmanirrahim wml, terima kasih sebelumnya untuk kakak2, semoga diberikan keberkahan kesehatan dan kebahagiaan, untuk usahanya dilancarkan segala urusannya dan dilimpahkan rejekinya aamiin \xf0\x9f\x92\x9a\nProof \xe2\xac\x87\xef\xb8\x8f https://t.co/9LIFMsAOdX'",done izin ikut wml terima kasih belum kakak2 moga beri berkah sehat bahagia usaha lancar segala urus limpah rejekinya aamiin,2,3,0.9571,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1570,"b'@tanyakanrl Diberi kesehatan slalu, dapat kerjaan, jodoh yg serius, rezeki lancar, panjang umur. Aamiin'",beri sehat slalu kerja jodoh serius rezeki lancar panjang umur aamiin,1,3,0.925,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1571,"b""kata gue lagu NewJeans 'OMG' mengangkat isu kesehatan mental pada remaja \xf0\x9f\x98\x8c""",gue lagu newjeans omg angkat isu sehat mental remaja,0,6,0.8874,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
1572,"b'@AUWriterNub Chaaaa jaga kesehatan yaaa.... Met sembuh, semoga bisa beraktifitas kembali. \xe2\x9c\xa8\xe2\x9c\xa8'",chaa jaga sehat yaa met sembuh moga beraktifitas,1,3,0.6246,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1573,b'@shkansa kaga baik buat kesehatan',kaga baik buat sehat,2,1,0.82,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1574,"b'RT @rajendrafrza: kalian jaga kesehatan ya, sehat sehat.'",kalian jaga sehat sehat sehat,2,1,0.85,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1575,b'Penghapusan PPKM hingga Jebakan Paylater pada Generasi | Isu Pekan Ini\n\nPemerintah telah resmi mencabut pemberlakuan pembatasan kegiatan masyarakat (PPKM). Padahal Kementerian Kesehatan menyatakan Indonesia masih berstatus pandemi COVID-19.',hapus ppkm hingga jebak paylater generasi isu pekan resmi cabut laku batas giat masyarakat padahal menteri sehat nyata indonesia status pandemi,2,3,0.6824,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1576,"b'Ngecek kesehatan mentalku gampang banget, kalo ga mood makan terus kamar udah mulai berantakan, nah tu lagi gila berarti'",ngecek sehat mental gampang banget kalo ga mood makan terus kamar udah mulai beranta nah tu gila arti,2,4,0.8052,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
1577,"b'@nerosalt Amiin, pokoknya senantiasa di berikan rezeki yang berlimpah juga kesehatan'",amiin pokok senantiasa ikan rezeki limpah sehat,2,3,0.8875,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1578,"b'@jjjhxsy aamiin, semoga diberkahi umur yang panjang dan kesehatan. Perjalanannya ditempuh dgn selamat. Berdoa jangan lupa juga yaa kak.'",aamiin moga kah umur panjang sehat jalan tempuh selamat doa jangan lupa yaa kak,2,3,0.5673,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1579,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Cimerak#GrosirAlatKesehatanTerlengkapCimerak https://t.co/UbcxwIkzoT'",grosir alat sehat lengkap,0,4,0.82,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
1580,"b'@rentfess hi sweetie, ayo kita belajar bersama (bonus kalau kamu anak kesehatan atau pengetahuan alam). intinya kita belajar dengan metode have fun. aku available mulai besok. kindly check https://t.co/vZf2qWtltv  atau langsung kontak managerku ya\xf0\x9f\x98\x89 see you soon, dear'",hi sweetie ayo ajar sama kalau kamu anak sehat tahu inti ajar metode have fun aku available mulai besok kindly check langsung kontak managerku see you soon dear,2,4,0.7254,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
1581,"b""6. Lebih sayangi diri sendiri ( jaga kesehatan fisik &amp; mental, pikir yg baik\xc2\xb2 no ovt, yuk olahraga, makan\xc2\xb2an yg sehat kurangi mie, junkfood dan minuman idm, rajin skincare'n woii katanya mau glow up\xf0\x9f\xa4\x8d ) \n7. Beli yg dibutuh jgn yg lucu \n8. Main HP jan lama lama""",lebih sayang diri sendiri jaga sehat fisik mental pikir no ovt yuk olahraga sehat kurang mie junkfood minum idm rajin woii kata mau glow beli butuh jgn lucu main hp jan lama lama,2,2,0.6821,"sehat, jadi, diri, kali, kasus, semua, aja, bakar, sedang, memang"
1582,b'rutinitas bolak-balik refresh SIX ini nggak baik buat kesehatan mental',rutinitas refresh six baik buat sehat mental,2,6,0.85,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
1583,"b'Depresi: Kurang Mengkaji Islam? | MMC Millennials\n\nIndonesia memang sedang darvrat kesehatan mental! Bvnvh diri kembali terjadi, kali ini oleh siswa kelas 3 SMA di Ngoro, Mojokerto, Jawa Timur. \n\nhttps://t.co/JStUnYXrWX\n\nJangan lupa share seluas-luasnya ya...'",kurang kaji islam mmc memang sedang darvrat sehat bvnvh diri jadi kali siswa kelas sma ngoro mojokerto jawa timur lupa share,2,2,0.9571,"sehat, jadi, diri, kali, kasus, semua, aja, bakar, sedang, memang"
1584,b'Info Vaksin Kota Malang Terbaru Januari 2023: Yuk Ikuti Vaksinasi di Dinas Kesehatan Kota Malang! https://t.co/ABfpYKOBcV',info vaksin kota malang baru januari yuk ikut vaksinasi dinas sehat kota,2,6,0.9307,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
1585,"b'""Sejahtera itu hidup damai dalam kesehatan, kasih sayang, kesyukuran, dan kemampuan untuk membiayai kehidupan yang baik"". -Mario Teguh'",sejahtera hidup damai sehat kasih sayang syukur mampu biaya hidup baik teguh,2,6,0.5315,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
1586,"b'Penerapan protokol Kesehatan Covid-19 pada Pelayanan Samsat Bengkulu Tengah.\nSenin, 02 Januari 2023\n\n@polresbenteng \n@samsatbengkulutengah https://t.co/SJMv1rdtre'",terap protokol sehat layan samsat bengkulu januari,1,9,0.663,"sehat, jaga, hai, bpjs, for, salam, kantor, michelle, fantasticof48, arigato"
1587,b'@xlaizva Okeyy lai kamu juga yh jaga kesehatan \xf0\x9f\xa4\xa9',okeyy lai kamu yh jaga sehat,1,1,0.82,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1588,b'Jual Alat Kesehatan  Cimangkok #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat cimangkok,0,5,0.775,"sehat, alat, jual, cuma, buat, asuransi, aja, apa, good, baik"
1589,"b'jual Matras Kesehatan di Srandakan, WA: 089639366647 (Riska) #MatrasKesehatanSrandakan #Srandakan #TiensSrandakan #MatrasTiens'",jual matras sehat srandakan,2,5,0.775,"sehat, alat, jual, cuma, buat, asuransi, aja, apa, good, baik"
1590,"b'@parkddenly Buset kak, kesehatan nya di perhatiin juga yak. Jangan makan aneh aneh atuh'",buset kak sehat nya perhatiin yak jangan makan aneh aneh atuh,2,0,0.91,"sehat, ga, bpjs, sakit, buat, sama, asuransi, kalo, tp, obat"
1591,"b'Demikian disampaikan Menteri Kesehatan (Menkes) Budi Gunadi Sadikin dalam keterangannya setelah rapat terbatas yang dipimpin oleh Presiden Joko Widodo di Istana Merdeka, Jakarta, pada Senin, 2 Januari 2023. https://t.co/nq8ahBuv77'",sampai menteri sehat budi gunadi sadikin terang rapat batas pimpin presiden joko widodo istana merdeka jakarta senin januari,2,7,0.9526,"sehat, menteri, januari, batas, presiden, rapat, jadi, gunadi, budi, jakarta"
1592,b'@cox3ATP harus galak. buat kesehatan kok \xf0\x9f\x98\xa1',galak buat sehat kok,1,1,0.82,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1593,b'Penghapusan PPKM hingga Jebakan Paylater pada Generasi | Isu Pekan Ini\n\nPemerintah telah resmi mencabut pemberlakuan pembatasan kegiatan masyarakat (PPKM). Padahal Kementerian Kesehatan menyatakan Indonesia masih berstatus pandemi COVID-19\n\nhttps://t.co/wxNDRwRVJ3',hapus ppkm hingga jebak paylater generasi isu pekan resmi cabut laku batas giat masyarakat padahal menteri sehat nyata indonesia status pandemi,2,3,0.6823,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1594,"b'@cllnas jaga kesehatan ya, be happy too cel'",jaga sehat be happy too cel,2,1,0.85,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1595,"b'Kantor BPJS Kesehatan Gelap Gulita setelah Kebakaran, Listrik Sengaja Dipadamkan https://t.co/sDdrSCHdRY https://t.co/ldTxiv8T53'",kantor bpjs sehat gelap gulita bakar listrik sengaja padam,2,9,0.91,"sehat, jaga, hai, bpjs, for, salam, kantor, michelle, fantasticof48, arigato"
1596,b'BPJS Kesehatan Pastikan Pelayanan Tidak akan Terganggu setelah Musibah Kebakaran https://t.co/SsRSKbFgN1 https://t.co/9DV8En1QDN',bpjs sehat pasti layan ganggu musibah bakar,2,0,0.7004,"sehat, ga, bpjs, sakit, buat, sama, asuransi, kalo, tp, obat"
1597,"b'Kebakaran BPJS Kesehatan, Bau Pekat Mirip Kabel Terbakar Menyeruak dari dalam Gedung https://t.co/1h7iK3aRO9 https://t.co/HXdNUmtszt'",bakar bpjs sehat bau pekat mirip kabel bakar seruak gedung,2,2,0.9182,"sehat, jadi, diri, kali, kasus, semua, aja, bakar, sedang, memang"
1598,"b'Kantor BPJS Kesehatan Kota Medan Terbakar, Humas : Sejauh Ini informasi Tidak Ada Korban Jiwa https://t.co/HI7MZHGBfY https://t.co/aCRsLFytFh'",kantor bpjs sehat kota medan bakar humas jauh informasi korban jiwa,2,9,0.925,"sehat, jaga, hai, bpjs, for, salam, kantor, michelle, fantasticof48, arigato"
1599,"b'@cathertic \xe3\x85\xa4\n\nHm, bener juga! Kayaknya mulai sekarang semua orang selain jadiin mermaid ikon kecantikan, harusnya ikon kesehatan mata ya.\n\n\xe3\x85\xa4'",bener kayak mulai sekarang semua orang jadiin mermaid ikon cantik harus ikon sehat mata,2,8,0.9182,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
1600,b'RT @joxtumcial: Cara berobat ke psikiater dan konsultasi ke psikolog pakai BPJS kesehatan\n[A Thread]',cara obat psikiater konsultasi psikolog pakai bpjs,2,7,0.4501,"sehat, menteri, januari, batas, presiden, rapat, jadi, gunadi, budi, jakarta"
1601,b'harus bener2 jaga kesehatan ini.\nsebulan mau naik 2 gunung.\xf0\x9f\x98\x8d',bener2 jaga sehat mau naik,0,9,0.6664,"sehat, jaga, hai, bpjs, for, salam, kantor, michelle, fantasticof48, arigato"
1602,"b'@_bubbykoo @tanyarlfes warna ungu tu kek ucapan selamat gitu jd ntik kl aku sembu kadoin aku krisan warna ungu\xf0\x9f\x98\x9c\nwarna putih tu kesucian, bisa jg buat belasungkawa gitu ntik kl aku gada dikasi ini gemec pasti.\nWARNA IJO POMPOM FAVORIT AKU BCZ POSITIF VIBES! lahir kembali, new me, nasib baik, kesehatan.'",warna ungu tu kek ucap selamat gitu jd ntik kl aku sembu kadoin aku krisan warna putih tu suci jg buat belasungkawa gitu ntik kl aku gada kasi gemec ijo pompom favorit aku bcz positif lahir new me nasib baik sehat,2,6,0.97,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
1603,b'2023 kasih kesehatan donggg buat kita semua https://t.co/rD3w9ztFWK',kasih sehat dongg buat semua,2,3,0.82,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
1604,b'@ittosum_55 Oallah okee jaga kesehatan joye \xf0\x9f\x92\x96',oallah okee jaga sehat joye,1,1,0.4317,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
1605,"b'Tanpa gw sadari ya, setelah gw jd army, gw jd ikutan trend BTS-Glow Up ini. Well, mgkn versi fisiknya aja, entahlah. Gw jd jauh lbh rajin olahraga dr sebelumnya, jd lbh aware sm kesehatan, pake skincare, maen\xc2\xb2 pake make up, yah meski urusan kerjaan gw jd lbh lemot dr sblmnya https://t.co/0wqRhkV8oP'",gw sadar gw jd army gw jd ikut trend up well mgkn versi fisik aja entah gw jd jauh lbh rajin olahraga belum jd lbh aware sm sehat pake skincare pake make up yah meski urus kerja gw jd lbh lot sblmnya,2,5,0.9763,"sehat, alat, jual, cuma, buat, asuransi, aja, apa, good, baik"
1606,"b'semoga diberi kesehatan, kebahagiaan,&amp; kesuksesan, serta semoga u/ solo mendatang semua org bisa menikmati musiknya &amp; sukses besar \n\nHAPPY BIRTHDAY JISOO\n#ShiningStarJISOODay \n#\xea\xb0\x84\xed\x8c\x90\xec\x98\xac\xeb\xa6\xac\xea\xb3\xa0_\xeb\xac\xb8\xec\x97\xb4\xec\x96\xb4\xeb\x9d\xbc_\xec\xa7\x80\xec\x88\x98_\xec\x83\x9d\xec\x9d\xbc\xec\x9d\xb4\xeb\x8b\xa4 @BLACKPINK https://t.co/azxvg2bOk2'",moga beri sehat sukses moga solo datang semua org nikmat musik sukses besar birthday,2,3,0.5939,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
