,text,cleanTweet,emotion,Dominant_Topic,Perc_Contribution,Topic_Keywords
1109,"b'akhirnyaaaa mati juga ni cicak di tahun 2023 setelah w semprotin baygon sekaleng @.@ tenang di alam sana ya cak, bilang sama kawan2mu jangan coba dekati aq lagi'",akhirnyaa mati ni cicak tahun w semprotin baygon kaleng tenang alam sana cak bilang sama kawan2mu jangan coba dekat aq,2,15,0.3363,"alam, tahun, shah, tutup, dekat, kena, je, ni, biasa, kat"
1110,"b'Dakwaan kebakaran Wisma Jakel di Seksyen 7 di Shah Alam, Selangor disengajakan kerana hendak menuntut insurans adalah tidak logik.\n(1/2)\n\n#TvPertiwi https://t.co/Kd4BGqW2Qh'",dakwa bakar wisma jakel seksyen shah alam selangor sengaja rana hendak tuntut insurans,1,11,0.5887,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
1111,"b'""akan ada hari dimana kamu memang bisa bebasnya membuangku,tapi setelah ini biarkan kami membalasnya lagi""\n""Apa yang kamu tuaikan pada alam,maka alam akan kembali menuaikan padamu lebih""'",hari kamu memang bebas biar balas kamu tuai alam tuai pada lebih,2,3,0.3266,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1112,"b'-rek rekomendasiin wisata alam kaya kebun teh atau hutan hutan gitu atau cafe alam. Di daerah trawas, pacet, prigen, pasuruan buat ngedate. Thankyouu'",rekomendasiin wisata alam kaya kebun teh hutan hutan gitu cafe alam daerah trawas pacet prigen pasuruan buat ngedate thankyouu,2,3,0.4365,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1113,b'Dah la tadi kereta kita je satu \xc2\xb2ny tengah alam kat padang belakang tuhh\xe2\x80\xa6\xf0\x9f\x98\xae\xe2\x80\x8d\xf0\x9f\x92\xa8',dah tadi kereta je satu tengah alam kat padang belakang,2,15,0.4605,"alam, tahun, shah, tutup, dekat, kena, je, ni, biasa, kat"
1114,b'@Scaesaria1 Alam siapa lagi?',alam siapa,0,16,0.1456,"alam, siapa, bikin, beri, isi, tiba, masalah, api, kalau, pakai"
1115,"b'@agathologicaI @AVIOTHlC \xe3\x85\xa4\n\xe3\x85\xa4\n/. Iket dia di pohon toge, kek, atau masukin dia ke alam gepeng. Gue gak sanggup hadapin oknum O, jujur..\n\xe3\x85\xa4\n\xe3\x85\xa4'",iket pohon toge kek masukin alam gepeng gue sanggup hadapin oknum o,2,8,0.2595,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
1116,b'@tanyarlfes Udah di alam kubur',udah alam kubur,1,8,0.1973,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
1117,b'RT @arenzaaa__: \xe2\x80\x94 Dream Brother ; Family AU\n\n\xe2\x80\x9cemang udah hukum alam tiap hubungan kakak-adek pasti adeknya yg lebih cakep\xe2\x80\x9d\n\n; Haechan-Renju\xe2\x80\xa6',dream brother family udah hukum alam tiap hubung adeknya lebih,2,8,0.2891,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
1118,b'@mochicakesuwu may ganon pala HASHDHASHDAHSHDHAS di ko alam yan mbmb',may ganon pala hashdhashdahshdhas ko alam yan mbmb,2,2,0.3333,"alam, ko, ibu, sangat, musim, pandang, ikan, cari, dapat, sedih"
1119,b'Aku mencoba untuk tetap berdiri kokoh walau badai terus menerpa. Ashshobur adalah salah satu asmaul husna yg Allah sangat senang jika ashshobur ini dipake oleh makhluknya. \nSifat shofar tidak ada batasnya. Kecuali maut. Wallahu alam https://t.co/7XO4dba8fu',aku coba tetap diri kokoh badai terus terpa ashshobur salah satu asmaul husna allah sangat senang ashshobur dipake makhluk shofar batas maut wallahu alam,2,3,0.5843,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1120,b'@rail_rayy ay sorry pouh siya lang alam ko may gusto ueeueueuejej',ay sorry pouh siya lang alam ko may gusto ueeueueuejej,2,2,0.4334,"alam, ko, ibu, sangat, musim, pandang, ikan, cari, dapat, sedih"
1121,b'@azreeen Still kerja kt area shah alam ke?',still kerja kt area shah alam,2,15,0.4079,"alam, tahun, shah, tutup, dekat, kena, je, ni, biasa, kat"
1122,b'Bukti-bukti dari keagungan alam\nyang terindah adalah hati seorang\nibu',agung indah hati,2,3,0.1946,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1123,b'esok pagi peak hour kena drive gi shah alam from here haha tak malas pun',esok pagi peak hour kena drive gi shah alam from here haha malas,2,9,0.4043,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
1124,b'@antiigamon @moonareas MAKASIH ALAM GANTENG',makasih alam ganteng,2,14,0.1496,"alam, malam, memang, paling, rindu, benar, seluruh, ni, makan, beda"
1125,b'pingin alam alam',pingin alam alam,1,14,0.1478,"alam, malam, memang, paling, rindu, benar, seluruh, ni, makan, beda"
1126,b'Masih ready ya say daerah Tangerang alam sutra\n#stwbinor \n#stwsange \n#stwmontok \n#OpenBO \n#botangerang \n#botangsel',ready say daerah tangerang alam,1,4,0.2432,"alam, besar, bencana, banjir, politik, murni, na, sekali, jelas, faktor"
1127,b'@alamjayaperc Gm Alam\xe2\x98\x80\xef\xb8\x8f',gm,1,0,0.05,"alam, sang, raya, selamat, bukan, hai, ka, bhi, me, se"
1128,"b'@sazali636 @Razak68A @mkini_bm kiranya boleh la jd alat propaganda skrg. mana semangat marah BTN basuh kepala otak mahasiswa. xpela da jd kerajaan, kira halal la. biasala manusia tang jd pembangkang kemain. jd kerajaan semua boleh. putar alam oii'",kira jd alat propaganda skrg mana semangat marah btn basuh kepala otak mahasiswa xpela da jd raja kira halal biasala manusia tang jd bangkang main jd raja semua putar alam oii,2,1,0.7345,"aku, alam, tu, makan, bayar, ni, lah, je, kira, rezeki"
1129,"b'Sekarang saya tahu rahasia membentuk manusia terbaik, yakni dengan tumbuh di alam terbuka, serta makan dan tidur bersama alam. #jalanjalanin'",sekarang tahu rahasia bentuk manusia baik tumbuh alam buka makan tidur sama alam,2,3,0.2551,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1130,b'@mbok_tuminah Alam gaib',alam gaib,1,8,0.1886,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
1131,b'AAAAAAAAAAA di q na alam tbh fr fr',aa q na alam tbh fr fr,2,2,0.2282,"alam, ko, ibu, sangat, musim, pandang, ikan, cari, dapat, sedih"
1132,b'@twtshah_alam kalau makan roti canai boleh la nak belanja tak berkira \xf0\x9f\x98\x82',kalau makan roti canai nak belanja kira,2,1,0.3422,"aku, alam, tu, makan, bayar, ni, lah, je, kira, rezeki"
1133,"b'TEMPAT ANGKER - Wahyu Arshaka\nPintu Menuju Alam Astral Sudah Dibuka!\nPintu itu tidak hanya di sudut gelap, rumah kosong atau kubur...\n#kbmapp\n#Novel\n#horor\n#misteri\nBaca selengkapnya di aplikasi KBM App. Klik link dibawah:\nhttps://t.co/cKkW6thGLn'",tempat angker wahyu tuju alam astral sudut gelap rumah kosong lengkap aplikasi kbm app klik link,2,9,0.5946,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
1134,"b'Nih yang belum tau Trail Running, Mimin kasih tau! \n\nTrail running merupakan aktivitas olahraga lari off-road yang melintasi alam bebas, seperti pegunungan, bukit, dan pantai.\n\n#EIGERInfo https://t.co/PKBURCEwym'",nih tau trail running mimin kasih running rupa aktivitas olahraga lari lintas alam bebas gunung bukit,2,13,0.6393,"siap, awal, ubah, diri, alam, running, mohamed, agung, jakel, majlis"
1135,"b""@twtshah_alam It's a good thing so whatever. Nanti ada leech hgpa sendiri dok tak puas hati.""",b a good thing whatever leech hgpa sendiri dok puas hati,2,13,0.3079,"siap, awal, ubah, diri, alam, running, mohamed, agung, jakel, majlis"
1136,b'Saya baru saja mendapatkan Skin baru Winged Nightmare di Mobile Legends: Bang Bang! Ayo kita berhadapan melawan Player MOBA terbaik dunia bersama-sama! \nhttps://t.co/ByLEM42tPs https://t.co/yTriBvzDg2',baru dapat skin baru winged nightmare mobile bang ayo hadap lawan player moba baik dunia,2,6,0.6246,"alam, harap, raja, sama, lagu, liar, a, semesta, kemenkumham, gelar"
1137,b'Saya baru saja mendapatkan Skin baru War Lion di Mobile Legends: Bang Bang! Ayo kita berhadapan melawan Player MOBA terbaik dunia bersama-sama! \nhttps://t.co/ByLEM42tPs https://t.co/uNqFBgUa4w',baru dapat skin baru war lion mobile bang ayo hadap lawan player moba baik dunia,2,6,0.6423,"alam, harap, raja, sama, lagu, liar, a, semesta, kemenkumham, gelar"
1138,b'@SIREDONGHAE Sama sih hyung. Saya kayaknya auto ketiduran dan diculik ke alam mimpi kalau jam segitu',sama sih hyung kayak auto tidur culik alam mimpi kalau jam segitu,2,8,0.2523,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
1139,b'Q senang menghalu sejak SMP tapi yg Q halu tuk melihat pemandangan alam jg suka bepergian yg jauh \nKrn Q suka coret2 dg bolpen pd kertas yg menyebabkan suka menghalu',q senang menghalu sejak smp q halu tuk lihat pandang alam jg suka pergi jauh q suka coret2 bolpen pd kertas sebab suka menghalu,2,2,0.7122,"alam, ko, ibu, sangat, musim, pandang, ikan, cari, dapat, sedih"
1140,b'RT @Jomkitamy: Taman Tema Air Menarik di Shah Alam! #JomKita \n\nTak tau nak ke mana cuti sekolah ni ? boleh try singgah dan datang ke Wet Wo\xe2\x80\xa6',taman tema air tarik shah tau nak mana cuti sekolah ni try singgah datang wet,2,14,0.3608,"alam, malam, memang, paling, rindu, benar, seluruh, ni, makan, beda"
1141,"b'@kadrunbinpekok @_mastito bapak peletak akar budaya korupsi di Indonesia, ngebayangindi alam kubur di apa in sama malaikat Malik sang penjaga Neraka..NGERI ..'",bapak letak akar budaya korupsi indonesia ngebayangindi alam kubur apa in sama malaikat malik sang jaga,2,3,0.3769,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1142,"b'Ummah Futbol vs Ukhwah FC\n.\n\xf0\x9f\x93\x8dEco Ardence, Setia Alam https://t.co/O2xETluFlf'",ummah futbol vs ukhwah ardence setia alam,2,11,0.4799,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
1143,"b'@tanamfess kalo masih murni kohe mending difermentasi dulu aja kak, karna pelapukan alami itu didukung sama bakteri alam yg kadang tidak baik buat tanaman, apalagi yg dari kambing pelapukannya cenderung lebih lama.'",kalo murni kohe mending fermentasi dulu aja kak karna lapuk alami dukung sama bakteri alam kadang baik buat tanam kambing lapuk cenderung lebih lama,2,3,0.3128,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1144,b'@reanmouw Doain biar tenang di alam kubur nya',doain biar tenang alam kubur nya,1,3,0.3091,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1145,b'\xe3\x85\xa4\n\xe3\x85\xa4\nJadi keinget petugas di meja depan yang suka judesin gue tiap liat gue panggilan alam di toilet pengadilan. \n\xe3\x85\xa4\n\xe3\x85\xa4',keinget tugas meja depan suka judesin gue tiap liat gue panggil alam toilet adil,2,8,0.5548,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
1146,"b'Papamama sehat umur panjang hepi teruuus, uangku lancar dan dikuatkan mental di tempat kerja biar ga mikir risen buat stabilin finansial, adek aku ga hedon, yayasan humanityku lancar donatur tanpa ada bencana alam lagi cukup bantu org buat makan aja. Dah tu aja 2023 ini. Aamiin'",papamama sehat umur panjang hepi teruus uang lancar kuat mental tempat kerja biar ga mikir risen buat stabilin finansial adek aku ga hedon yayasan humanityku lancar donatur bencana alam cukup bantu org buat makan aja dah tu aja aamiin,2,1,0.4202,"aku, alam, tu, makan, bayar, ni, lah, je, kira, rezeki"
1147,b'New Fawad Alam\xf0\x9f\x99\x82 https://t.co/UO1Z9vwliS',new fawad,2,9,0.1409,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
1148,"b'Sangpencipta kususkan kami di Alam papua,Paniai,\nyatamo,yatauda.(TAGEIDA) https://t.co/uhGfbXOeKh'",sangpencipta sus alam,2,18,0.1534,"selalu, rakyat, allah, alam, kubur, lacur, tahu, maha, adil, ilmu"
1149,b'Sore hari yang dingin. Kala senja datang. Alam mulai menutup sinarnya. Bintang kecil pun terlihat.',sore hari dingin kala senja datang alam mulai tutup sinar bintang kecil lihat,2,1,0.5094,"aku, alam, tu, makan, bayar, ni, lah, je, kira, rezeki"
1150,"b""-Men u bolaga tegimiman, vashe, meni yaxshi ko'rganim bor.\n\nP/s: shunaqa paytda yigitin yo'qligi ham alam qilarkane.""",u bolaga tegimiman vashe meni yaxshi shunaqa paytda yigitin ham alam qilarkane,1,11,0.288,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
1151,b'Sanu aasra Hassan (a.s) Hussain (a.s) da ae\n\nSaaday sar te Ghazi da ae alam \xe2\x9d\xa4\xef\xb8\x8f',sanu aasra hassan hussain da sar te ghazi da ae alam,2,7,0.3637,"nak, alam, ni, jadi, aku, semua, benda, bayar, kalau, isu"
1152,b'@meIodairy DI KO ALAM ABJSBDND',ko alam abjsbdnd,2,2,0.1715,"alam, ko, ibu, sangat, musim, pandang, ikan, cari, dapat, sedih"
1153,"b'Selalu kalau nak mewarna bunga atau daun, mesti nak isi ruang kosong dalam lukisan (campur tolak bayang dan cahaya).\n\nAlam ni, bukan sekadar warna keseluruhan je. Ada bercorak, ada bertompok, ada berbelang. Cuba untuk jadi lebih kreatif. https://t.co/z228rV2e8a'",selalu kalau nak warna bunga daun mesti nak isi ruang kosong lukis tolak bayang ni bukan sekadar warna seluruh je corak bertompok belang cuba jadi lebih kreatif,2,12,0.7347,"jangan, tu, kalau, alam, tinggal, jadi, ni, masuk, nak, tidur"
1154,b'@KHANZAADI__ @BushraHena @Bushra_Bano07 @Bawal_Zon @BanooAhamd @badre2_alam @ayshawahid_ @asiy__786 @AnjumAteeq22 @angel__8936 @AMR__Official07 Walaikum Assalam wa rahmtullah',walaikum assalam wa rahmtullah,1,19,0.2963,"baka, assalam, nikmat, gaji, bulan, walaikum, kona, gemes, main, puncak"
1155,"b'Itulah...\nMalaikat sesuci apapun, masuk pemerintahan... jadi iblis dan setan.\nRakyat dikorbankan dan sumber daya alam dikeruk habis demi para Cukong...\nmenjadi kayaraya dan makmur sejahtera trn-temrn https://t.co/3IfmlLrik9'",suci apa masuk perintah jadi iblis korban sumber daya alam keruk habis kayaraya makmur sejahtera,2,13,0.3302,"siap, awal, ubah, diri, alam, running, mohamed, agung, jakel, majlis"
1156,b'alam itu selalu kasi tanda tanda. ga usah kegenitan renang di laut. lu hanyut.',alam selalu kasi tanda tanda ga usah genit renang laut lu hanyut,2,11,0.5876,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
1157,"b'gak, mereka beda alam https://t.co/kzcnCavvQd'",beda alam,1,8,0.2074,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
1158,"b'dalam penelitian ""white bear"".\njika kita berusaha menghindari suatu pikiran justru akan lebih memikirkannya\n\nboleh saja curhat kepada seseorang, ungkapkan,\njika tidak, ambillah kertas tulislah semua\n\nhal ini akan membantu mengurangi alam bawah sadar ini mengganggumu'",teliti white usaha hindar suatu pikir justru lebih curhat orang ambil kertas tulis bantu kurang alam bawah sadar ganggu,1,3,0.3806,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1159,b'Sungai buloh / Shah alam / Puncak alam / Kota Damansara / Sri Damansara / Damansara Damai / Kota Damansara / Selayang / Kepong / Subang / Bandar Sunway / Petaling Jaya SS2 / Segambut / Sentul / Jalan TAR KL\n\n\xf0\x9f\x93\xb2 contact number : 011-23365321',sungai buloh shah alam puncak alam kota damansara sri damansara damansara damai kota damansara layang kepong subang bandar sunway petaling jaya ss2 gambut sentul jalan tar contact number,2,0,0.6509,"alam, sang, raya, selamat, bukan, hai, ka, bhi, me, se"
1160,"b'Hijab terbuka , susah nak control diri dekat sini, ada war yang tak nampak.\n\nPenanggal tu wujud, brainwave.\n\nPocong pun ada lompat2 cari idea.  \nHollow-in'",hijab buka susah nak control diri dekat sini war tu wujud lompat2 cari idea,2,7,0.448,"nak, alam, ni, jadi, aku, semua, benda, bayar, kalau, isu"
1161,b'@sabrina_baanu @Vj_Rasigan_ @Jagathish0303 @itz_Nisha_VJ @MersalTFC @Samantha_Sathis @SubaVj16 @Hari_Sammu @Itz_HemanthVJ @vj_soundarya @Cutie_Lovelyy @Star__Vijay @Im_Muthumari @actorvijay Nenga Alam Folow Panuga Ya Enaaah \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/k465IozQTe',nenga alam folow panuga enaah,1,3,0.0754,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1162,"b'@collegemenfess Biologi\nLaprak laprak laprakk; ngelab; penelitian lapangan; berani kotor; pecinta alam; nama latin mulu; ngampus bawa ular, kodok, gecko, kaktus; gabutnya ngeliatin pohon nyari calotes atau burung hinggep; anak mikro jago masak agar2; kalo skripsi mending ikut proyek dosen.'",laprak teliti berani cinta nama latin ngampus bawa ular kodok gecko gabutnya ngeliatin pohon nyari calotes burung anak mikro jago masak kalo skripsi mending ikut proyek dosen,2,15,0.563,"alam, tahun, shah, tutup, dekat, kena, je, ni, biasa, kat"
1163,"b'@ssunsunday Pnggilan alam entu dikk,,, prtnda km hrs buwank hajat,,,'",pnggilan alam entu dikk prtnda km hrs buwank hajat,2,15,0.1477,"alam, tahun, shah, tutup, dekat, kena, je, ni, biasa, kat"
1164,b'@twtshah_alam Bagus lah macam ni. Kita ni kalau boleh nak elak berhutang dengan sapa\xc2\xb2. Makan 10 bayar 10. Jangan menyusahkan orang lain. Kadang tumpang satu kete pun kene selit duit.',bagus lah macam ni ni kalau nak elak hutang makan bayar jangan susah orang kadang tumpang satu kete kene selit duit,2,1,0.5881,"aku, alam, tu, makan, bayar, ni, lah, je, kira, rezeki"
1165,"b'luas suaka rasa, manufaktur plastik pikiran, panoptik antar makhluk tanpa hukum alam.'",luas suaka rasa manufaktur plastik pikir panoptik antar makhluk hukum alam,2,9,0.3802,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
1166,"b'Kemungkinan besar, waktu keberadaan peradaban kita sama sekali tidak akan cukup bahkan untuk menyadari fakta berhentinya perluasan alam semesta. Jadi, tidak perlu khawatir.\n\nNaked Space'",mungkin besar waktu ada adab sama sekali cukup bahkan sadar fakta henti luas alam semesta jadi perlu space,1,9,0.5383,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
1167,b'Jawaban: Waktu keberadaan kehidupan berakal di Bumi sangat tidak signifikan dalam skala Alam Semesta dan waktu keberadaannya sehingga kita tidak perlu khawatir.',waktu ada hidup akal bumi sangat signifikan skala alam semesta waktu ada perlu khawatir,1,9,0.5932,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
1168,b'Pertanyaan:\nApa yang akan terjadi pada kita jika alam semesta berhenti mengembang? https://t.co/OI0LWVHZUj',jadi alam semesta henti kembang,2,9,0.388,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
1169,"b'Silahkan untuk para akademika di bidang psikologi, filsafat &amp; science lainnya untuk mengadakan riset untuk dunia yg lebih baik.\nDi akhir riset menyimpulkan bahwa Allah SWT ada di belakang skenario besar di dunia &amp; alam semesta. Allah Maha Besar.'",silah akademika bidang psikologi filsafat science lain ada riset dunia lebih akhir riset simpul allah swt belakang skenario besar dunia alam semesta allah maha besar,2,15,0.4845,"alam, tahun, shah, tutup, dekat, kena, je, ni, biasa, kat"
1170,b'#news #berita #fakta #indonesia #viral #beritaterkini Fakta fakta unik di jagat alam semesta https://t.co/rwzJRSn5iG',fakta fakta unik jagat alam semesta,2,9,0.4474,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
1171,b'@tanyarlfes Pernah deket banget sama bapak. Pernah ngerasa jauh banget sama bapak. Semoga beliau tenang di alam kubur. Aamiin.',pernah deket banget sama bapak pernah ngerasa jauh banget sama bapak moga beliau tenang alam kubur aamiin,2,8,0.6765,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
1172,b'RT @petrihoer: \xe2\x99\xa1 \n\xe2\xa0\x80\xe2\xa0\x80      CAHAYA DAN ALAT OPTIK\n            catatan kelas 8 semester 2 \n               ilmu pengetahuan alam https://t.co/R\xe2\x80\xa6',cahaya alat catat kelas semester ilmu tahu alam,2,18,0.459,"selalu, rakyat, allah, alam, kubur, lacur, tahu, maha, adil, ilmu"
1173,b'Lowongan Kerja Teknisi Semarang di PT Gas Alam Sentosa https://t.co/k86D2aMux3 | Klik LINKnya https://t.co/gZ0psqZPgy',lowong kerja teknisi semarang gas alam sentosa klik linknya,2,9,0.5415,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
1174,b'Mixed feelings rasa macam tak nak balik ke alam realiti huu penat la kerja nak pencen cepat. Eh',mixed feelings rasa macam nak balik alam realiti huu penat kerja nak pencen cepat eh,2,7,0.5221,"nak, alam, ni, jadi, aku, semua, benda, bayar, kalau, isu"
1175,"b'@_pln_id Maju terus buat PLN, saya terus bangga dengan berbagai kemajuan yang PLN lakukan untuk kemajuan bangsa Indonesia ini khususnya dalam bidang pengelolaan sumberdaya alam agar bisa menghasilkan listrik bersih untuk seluruh masyarakat Indonesia \xf0\x9f\x98\x89\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb'",maju terus buat pln terus bangga bagai maju pln laku maju bangsa indonesia khusus bidang kelola sumberdaya alam hasil listrik bersih seluruh masyarakat indonesia,2,3,0.7371,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1176,b'Apa yang akan terjadi kalau mereka tahu bahwa risiko nol adalah sesuatu yang mustahil dicapai manusia di alam dunia?',apa jadi kalau tahu risiko nol mustahil capai manusia alam dunia,2,3,0.5426,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1177,b'@CJManuel_0131 alam ko yata yan \xf0\x9f\xa5\xba',alam ko yata yan,2,2,0.2638,"alam, ko, ibu, sangat, musim, pandang, ikan, cari, dapat, sedih"
1178,b'Si paling pecinta alam kang @otongkoil udah tau spot ini blum? https://t.co/N2yerCCWTR',si paling cinta alam kang udah tau spot blum,2,3,0.2092,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1179,b'RT @hilang_jumpa: Kucing Hilang\n\nMy Teddy went missing since yesterday morning. Kebiasaannya pagi2 dh tunggu depan pintu. \n\nTeddy dan Sooka\xe2\x80\xa6',kucing teddy went missing since yesterday morning biasa pagi2 dh tunggu depan pintu,1,5,0.4871,"anak, kau, atas, hidup, alam, balik, naik, semua, ayam, kota"
1180,b'@AmirudinShari @anwaribrahim DS dan DS @anwaribrahim. Mohon ketuk kepala PBT yg x reti selenggara lampu jalan sepanjang Lingkaran Putrajaya. Tak pasti under MPSepang atau Perbadanan Putrajaya. Masuk Putrajaya malam\xc2\xb2 mcm masuk ke alam sebalik mata gelapnya. Bahaya tmbh\xc2\xb2 bila hujan lebat.',ds ds mohon ketuk kepala pbt x ret selenggara lampu jalan panjang lingkar putrajaya under mpsepang badan putrajaya masuk putrajaya mcm masuk alam balik mata gelap bahaya bila hujan lebat,2,14,0.664,"alam, malam, memang, paling, rindu, benar, seluruh, ni, makan, beda"
1181,"b'Hati orang-orang Arif yang terbang menuju Alam Al Qurbah (kedekatan) dibawa terbang dengan dua kepakan sayap suci nya dan mampu bersuara tanpa berucap, berlisan tanpa berkata-kata, berucap tanpa lisan dan berlisan tanpa suara \n\n#Hikmah\n#Hekma'",hati arif terbang tuju alam al qurbah bawa terbang pakan sayap suci nya mampu suara ucap lisan ucap lisan lisan suara,2,9,0.6492,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
1182,b'kok bisa gemini scorpio cocok melawan hukum alam https://t.co/mejVsVuhfs',kok gemini scorpio cocok lawan hukum alam,2,3,0.4011,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1183,"b'RT @NurAini17803211: @giginpraginant3 Yang mengeruk kekayaan alam begitu buanyak dibebaskan pajak, sementara rakyat kecil terus ditindas de\xe2\x80\xa6'",keruk kaya alam buanyak bebas pajak rakyat kecil terus tindas,2,3,0.256,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1184,b'RT @HidayatBiin: Ratusan triliyun duit yg ada di gondol rampok. \nKekayaan alam yg ada di serahkan dikelola asing. \nNegara terus numpuk huta\xe2\x80\xa6',ratus triliyun duit gondol rampok alam serah kelola asing terus numpuk,2,3,0.3858,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1185,b'Higanbana atau Red Spider Lily indah tapi di Jepang punya arti yg agak menyeramkan menurut legenda Jepang higanbana itu bunga yg ada di alam perpindahan atau kdg disebut bunga kematian *cmiiw https://t.co/SeAVncVSOh https://t.co/kEuvSDdJiA',higanbana red spider lily indah jepang punya arti seram legenda jepang higanbana bunga alam pindah kdg sebut bunga mati,2,3,0.5084,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1186,b'Jalan cerita Aku Menjual Ponsel di Tiga Alam membawa perasaan naik turun. Komik yang memukau dan penuh kejutan!\n \n#komiklucu #Indonesia #manga #komikindonesia\n\nhttps://t.co/gUmugAC52G https://t.co/tSdVukRbWN',jalan cerita aku jual ponsel tiga alam bawa asa naik turun komik pukau penuh,2,7,0.4843,"nak, alam, ni, jadi, aku, semua, benda, bayar, kalau, isu"
1187,b'@bogorfess_ Kalo mau yg rada alam\nKe kedai kopi inspirasi\nDeket setu pemda',kalo mau rada kedai kopi setu pemda,2,3,0.1845,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1188,b'@_nysxx Seri alam banyak salon kan',seri alam banyak salon,0,11,0.3189,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
1189,"b'RT @arhe_ming94: @lady_bugg11 Nah untuk walaun yg dok bising bising sila hadam, yg kata Kerajaan Persekutuan tak sekat skali hampa punya ba\xe2\x80\xa6'",nah walaun dok bising bising sila hadam kata raja sekutu sekat skali hampa punya,2,5,0.6279,"anak, kau, atas, hidup, alam, balik, naik, semua, ayam, kota"
1190,"b'@dapaaah Iyo bergantung ke alam jdi liburny e wkkwkwkwwk, ck skr libur pnjang brrti'",iyo gantung alam jdi liburny e wkkwkwkwwk ck skr libur pnjang brrti,2,16,0.3494,"alam, siapa, bikin, beri, isi, tiba, masalah, api, kalau, pakai"
1191,b'@PenjejakAwan15 @SerbaDinamik Tak jauh office Serba Dinamik from pejabat KWSP Shah Alam.',jauh office serba dinamik from jabat kwsp shah alam,2,8,0.1746,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
1192,"b'@cloudyyy37 Klo sdh di Surga otomatis bisa bhs Arab, klo di alam kubur kan sdh ada bocoran pertanyaan sama jawabannya. Tinggal latihan aja\n\nJgn trlalu mikir yg berat berat mba'",klo sdh surga otomatis bhs arab klo alam kubur sdh bocor tanya sama jawab tinggal latih trlalu mikir berat berat mba,2,3,0.679,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
1193,b'Lowongan Kerja Sopir Truk di PT Gas Alam Sentosa Semarang https://t.co/1QPivo1Jp9 | Klik LINKnya https://t.co/nOZ9lRVfbT',lowong kerja sopir truk gas alam sentosa semarang klik linknya,2,9,0.5673,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
