,text,cleanTweet,emotion,Dominant_Topic,Perc_Contribution,Topic_Keywords
3343,"b'Buruknya SDM Indonesia terutama di bidang pendidikan, salah satunya ditunjukkan dari sisi masyarakat: ketika ada mutasi peserta didik, selalu mencoba dengan uang atau kekuatan struktural untuk menekan sekolah. \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'",buruk sdm indonesia utama bidang didik salah satu tunjuk sisi mutasi serta didik selalu coba uang kuat struktural tekan sekolah,2,13,0.4256,"didik, aku, buat, kalo, satu, aja, selalu, banget, salah, bukan"
3344,"b'[Project Assessment Beasiswa Bintang Mandiri]     \n    \nSaya Lutfah Nur Fitriyani dari Universitas Pendidikan Indonesia\nKurangi rasa takut, cobalah dan pikirkan ide cemerlang kemudian\n\n@mandiriamalinsani\n@mudamovement\n@MAI_Foundation \n#BeasiswaBintangMandiri2023 https://t.co/omCmm4idHP'",assessment beasiswa bintang lutfah nur fitriyani universitas didik rasa takut coba pikir ide cemerlang,2,1,0.629,"didik, sekolah, apa, dana, publik, orang, geografi, fasilitas, transportasi, bemp"
3345,b'@um_fess kl km prodi pendidikan mending ngajar',kl km prodi didik mending ngajar,2,2,0.4177,"didik, orang, sukses, gue, ajar, apa, karir, tahun, kalo, bukan"
3346,"b'Ijazah hanya selembar kertas, pendidikan sesungguhnya ada dalam perilaku.'",ijazah lembar kertas didik sungguh perilaku,2,11,0.3451,"didik, sekolah, pilih, bayar, kuliah, alam, jalan, menteri, sebut, nya"
3347,b'@collegemenfess faktanya dunia pendidikan orientasinya bisnis nder.',fakta dunia didik orientasi bisnis nder,2,4,0.247,"didik, penting, minimal, kerja, sama, kamu, lebih, ga, nder, lowong"
3348,"b'Baznas ingin Indonesia Tiru Malaysia Terapkan Kewajiban Berzakat\n-\nSetuju pak! Tapi sebelumnya TOLONG Tiru BBM, Listrik, Sembako, Kesehatan &amp; Pendidikan yg jauh lebih murah dari Indonesia &amp; GDP lebih tinggi\n\nPemasukan sat set, giliran pengeluaran, eh tarik subsidi\n\nNggragas!\n\n\xf0\x9f\x98\x93 https://t.co/jjH6oKuDVb'",baznas indonesia tiru malaysia terap wajib belum tiru bbm listrik sembako sehat didik jauh lebih murah indonesia gdp lebih sat set gilir keluar eh tarik,2,10,0.7587,"didik, indonesia, paling, sistem, tp, rakyat, banyak, pajak, baca, makan"
3349,b'Lowongan kerja!! \nPT Mega Mahadana Hadiya\xc2\xa0\n\nPosisi : Crew Part Time\n\nPersyaratan :\n\nPria/wanita\nUsia maksimal 25 tahun\nPendidikan minimal SMA/SMK\nFresh graduate dipersilahkan melamar\nDapat berkomunikasi dengan baik\nMemiliki pengetahuan dalam bidan FnB',lowong mega mahadana crew part maksimal minimal graduate silah komunikasi tahu bidan fnb,2,3,0.3906,"didik, guru, jurus, aku, jadi, sih, kuliah, kerja, apa, kalau"
3350,"b'hi everyone! \nopen joki tugasss nihhh, dijamin pengerjaan cepat, tidak asal asalan, dan murah pastinyaa yuhuww.. basic aku jurusan pendidikan yaa, jadiii sabiii ngerjain tugas"" kyk rpp, media ajar,lkpd, dll\nmore inf: https://t.co/tqyRJ6szqe\n#jokitugaskuliah #jokitugasmurah https://t.co/CrSSrdupY3'",hi joki tugass nihh jamin kerja cepat asal asal murah pastinyaa yuhuww basic aku jurus didik yaa jadi sabi ngerjain tugas kyk rpp media,2,10,0.5767,"didik, indonesia, paling, sistem, tp, rakyat, banyak, pajak, baca, makan"
3351,"b'Sobat BUMN, PT INKA (Persero) mendapatkan 2 penghargaan dari Direktorat Jenderal Pendidikan Tinggi, Riset dan Teknologi (Ditjen Diktiristek) yakni sebagai mitra dengan inovasi bidang kendaraan listrik terbaik untuk mendukung ekonomi hijau Indonesia. \n\n#PenghargaanINKA https://t.co/Im9BjrIo7Q'",sobat bumn inka dapat harga direktorat jenderal didik tinggi riset teknologi mitra inovasi bidang kendara listrik baik dukung ekonomi hijau indonesia,2,16,0.7222,"didik, kerja, bidang, sama, aku, gw, mulai, kalo, tingkat, jateng"
3352,b'Prodi S3 Pendidikan IPA FKIP UNS selenggarakan Outbond Capacity Building dan Evaluasi Kegiatan\xc2\xa0Reakreditasi https://t.co/xWrtFkdFZD',prodi s3 didik ipa fkip uns selenggara outbond capacity building evaluasi,2,9,0.5825,"didik, masjid, anak, ga, buat, biar, umat, mana, tingkat, guru"
3353,"b'FSGI: Kekerasan Seksual Terjadi di Dunia Pendidikan, Berikut Modus-Modus yang Dipakai Pelaku https://t.co/kChANaqcNV'",keras seksual jadi dunia didik ikut pakai laku,2,8,0.4899,"didik, dunia, guru, jadi, seksual, keras, pak, sama, kasus, hingga"
3354,"b'RT @Prabu__Ontoseno: Ga dungu juga sih, karena beberapa ilmu itu perkembangannya cepet banget, misal kayak pendidikan, kesehatan, humaniora\xe2\x80\xa6'",ga dungu sih beberapa ilmu kembang cepet banget misal kayak didik sehat,2,13,0.2459,"didik, aku, buat, kalo, satu, aja, selalu, banget, salah, bukan"
3355,b'Pendidikan sains yang kita peroleh memperlengkapi untuk menunjukkan sains dapat berfungsi sebagai jendela yang membukakan sifat dan tindakan Allah.',didik sains oleh lengkap tunjuk sains fungsi jendela buka sifat tindak allah,2,2,0.5653,"didik, orang, sukses, gue, ajar, apa, karir, tahun, kalo, bukan"
3356,"b'Intinya percuma mobil kalau bagus dan mahal dan punya sim(gatau nembak apa enggak) tapi gak tau etika cara berkendara di jalanan dengan baik, malu banget karena pendidikan di otaknya ga sesuai dengan gaya hidupnya ya. Maaf, kali ini Mobilio 1 - Pajero 0. Trims. \xf0\x9f\xa4\xad'",inti percuma mobil kalau bagus mahal punya nembak apa tau etika cara kendara jalan baik malu banget didik otak ga sesuai gaya hidup maaf kali mobilio pajero trims,2,7,0.7514,"didik, anak, punya, tahun, banyak, jadi, keluarga, buah, lebih, orang"
3357,b'@convomfs Seberapa penting pendidikan kuliah menurut pendapat kalian? \n\nhttps://t.co/I9vWQTSnkN',berapa penting didik kuliah dapat kalian,2,5,0.1749,"didik, ga, mau, aku, kerja, jadi, lulus, kalau, orang, aja"
3358,b'PPST : Pendidikan Saya Adalah Tata Boga https://t.co/Oa84fKsBfC',ppst didik tata boga,2,18,0.3304,"didik, aku, nih, aja, banget, kak, udah, sama, wa, yuk"
3359,"b'@biroadpimjabar @westjavagov_ @humasbandung_ @humasjabar @ridwankamil Dana APBD 2023 PLIS BANGET GAUSAH LAGI BANGUN2 MASJID. Bukannya islamofobik tapi publik lebih butuh transportasi publik, fasilitas kesehatan, pendidikan, itu yg esensial.'",dana apbd plis banget gausah bangun2 masjid bukan islamofobik publik lebih butuh transportasi publik fasilitas sehat didik esensial,2,1,0.6372,"didik, sekolah, apa, dana, publik, orang, geografi, fasilitas, transportasi, bemp"
3360,b'RT @fiihazmii: Untuk b40 ni memang harapkan pendidikan utk ubah nasib dorang. Kita support sikit jom',b40 ni memang harap didik utk ubah nasib dorang support sikit jom,2,7,0.581,"didik, anak, punya, tahun, banyak, jadi, keluarga, buah, lebih, orang"
3361,"b'5. Jumlah wbp yang mengikuti Layanan Pendidikan Informal Sekolah Paket yang sedang berjalan sejumlah 90 Wbp. Dan jumlah Wbp yang telah lulus  sekolah paket pada tahun 2022 yaitu Paket A 64 Wbp, Paket B 52 Wbp, Paket C 48 Wbp.\n#KumhamBabel\n#HarunSulianto\n#LapasPangkalpinang'",jumlah wbp ikut layan didik informal sekolah paket sedang jalan jumlah wbp jumlah wbp lulus sekolah paket tahun paket a wbp paket b wbp paket c,1,14,0.7631,"didik, ajar, agama, kurang, kerja, jadi, lowong, islam, kurikulum, wbp"
3362,"b'Dikemenag masuk gedung ada CERMIN tak?jika gak ada PANTAS apa yg dikatakan BAPAK ini yaitu soal ANAK BUAHnya,apa BAPAK gak sadar sama diri sendiri? BAPAK gak NYADAR apa PENDIDIKAN terakhirnya?BAPAK gak NYADAR diANGKAT jadi MENTRI bukan karena PRESTASI,karena KETUA ORMAS besar?! https://t.co/bBEVNNDbXH'",dikemenag masuk gedung cermin pantas apa kata bapak soal anak bapak sadar sama diri sendiri bapak nyadar apa didik nyadar angkat jadi tri bukan ketua ormas,2,8,0.7339,"didik, dunia, guru, jadi, seksual, keras, pak, sama, kasus, hingga"
3363,"b'@Askrlfess Abang abang hallo dek ini meresahkan bgt, suka seenak jidat ngatain pendidikan orang \xf0\x9f\x98\x82\nNoh sawah bapak lu noh belum ditebus \xf0\x9f\x98\xad\xf0\x9f\x98\x82'",abang abang hallo dek resah bgt suka enak jidat ngatain didik orang sawah bapak lu noh tebus,1,19,0.6817,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
3364,b'Kisah Dimas Sarjana Pendidikan yang Modal Nekat Jadi Petani Durian https://t.co/EXEU5II3n0 #sariagri #pertanian',kisah mas sarjana didik modal nekat jadi tani durian,1,7,0.4673,"didik, anak, punya, tahun, banyak, jadi, keluarga, buah, lebih, orang"
3365,"b'Diketahui, Tugas tahanan pendamping (tamping) diatur dalam Peraturan Menteri Hukum dan HAM No. 7 Tahun 2013 yaitu untuk membantu petugas dalam kegiatan pembinaaan di bidang kegiatan kerja, pendidikan, keagamaan, kesehatan, olahraga, kesenian, dapur dan kebersihan lingkungan.'",tahu tugas tahan damping atur atur menteri hukum ham no tahun bantu tugas giat bina bidang giat kerja didik agama sehat olahraga seni dapur bersih lingkung,2,4,0.7386,"didik, penting, minimal, kerja, sama, kamu, lebih, ga, nder, lowong"
3366,b'RT @radenmasdimas__: Saya selalu membayangkan kalau dana APBD tiap provinsi itu betul-betul digunakan untuk fasilitas dan transportasi umum\xe2\x80\xa6',selalu bayang kalau dana apbd tiap provinsi guna fasilitas transportasi,2,1,0.5056,"didik, sekolah, apa, dana, publik, orang, geografi, fasilitas, transportasi, bemp"
3367,"b'Halloo semuaa!!!\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb Kita open joki tugas lagi nih!! Yg butuh joki english, psikologi, pendidikan, teknik, pengerjaan laprak, jurnal, artikel, esai, PPT, desain, dan lain sbgnya boleh bangett dm or wa di bio yaa\xf0\x9f\x98\x8a\n#jokitugaskuliah #jokitugasmurah #jokitugas #zonajajan #zonauang'",halloo open joki tugas butuh joki english psikologi didik teknik kerja laprak jurnal artikel esai ppt desain sbgnya bangett dm or wa bio,2,17,0.7054,"didik, org, nya, satu, kalau, bahasa, bawah, negara, jadi, indonesia"
3368,"b'RT @SinarOnline: ""Laporan penuh menyusul dan KPM mohon saksi untuk tampil beri keterangan."" - Menteri Pendidikan\n\nhttps://t.co/sTHG0kkln8\xe2\x80\xa6'",lapor penuh susul kpm mohon saksi tampil beri terang menteri,2,0,0.5573,"didik, bangun, dinas, ingat, jadi, menteri, informasi, semua, mahasiswa, janji"
3369,b'@Kjwoocrush Ini pendidikan? P3k',didik p3k,1,5,0.1803,"didik, ga, mau, aku, kerja, jadi, lulus, kalau, orang, aja"
3370,"b'i think, ini orang jauh lebih membutuhkan pendidikan dibanding fajar sadboy https://t.co/fKd6UOZKNW'",i think orang jauh lebih butuh didik banding fajar sadboy,1,4,0.2858,"didik, penting, minimal, kerja, sama, kamu, lebih, ga, nder, lowong"
3371,"b'RT @LifeGreal: @abu_waras Anies baswedan adalah anugerah terbaik untuk memimpin Indonesia , sipil, cerdas, muslim taat, humble sederhana, k\xe2\x80\xa6'",anies baswedan anugerah baik pimpin indonesia sipil cerdas muslim taat humble sederhana,2,12,0.5176,"didik, buat, udah, jadi, orang, tuh, bukan, hidup, tua, posisi"
3372,"b'Satu masjid ""raya"" (ketimbang puluhan masjid kecil) juga memiliki potensi memperluas fungsi masjid tidak hanya sebagai tempat ibadah tapi juga sebagai pusat peradaban, dari pendidikan, perpustakaan, ruang publik dll'",satu masjid raya puluh masjid milik potensi luas fungsi masjid tempat ibadah pusat adab didik pustaka ruang publik,2,9,0.4988,"didik, masjid, anak, ga, buat, biar, umat, mana, tingkat, guru"
3373,"b'RT @wewegomb: @giIangmahesa @Motekar72 Warga di Jalan usman bin affan tuh terlalu egois, padahal jadiin aja jembatannya kan akses buat komp\xe2\x80\xa6'",warga jalan usman bin affan tuh terlalu egois padahal jadiin aja jembatan akses buat,2,15,0.5175,"didik, udah, pilih, baik, ketua, sangat, agama, min, sampah, moderasi"
3374,b'RT @MhmdAlissa: Di acara kemarin kami senang menandatangani perjanjian dengan Univ. Columbia demi menciptakan kemitraan pendidikan &amp; pelati\xe2\x80\xa6',acara kemarin senang menandatangani janji univ columbia cipta mitra didik,2,12,0.5501,"didik, buat, udah, jadi, orang, tuh, bukan, hidup, tua, posisi"
3375,"b'@just_rif7 @NarasiNewsroom Wkwk kek gini lah kalau pendidikan rendah, lu masang foto muka lu di kadiin PP juga ga ada yg tertarik blok.'",wkwk kek gin lah kalau didik rendah lu masang foto muka lu kadiin pp ga tarik blok,2,9,0.6593,"didik, masjid, anak, ga, buat, biar, umat, mana, tingkat, guru"
3376,"b'Suntiklah kepercayaan kendiri dalam diri mereka untuk mereka menempuh sesi persekolahan kali ini dengan sehabis baik.\n\nUntuk para guru, semoga dapat teruskan budaya kerja cemerlang untuk kita sama-sama melakar sebuah wajah baharu pendidikan Malaysia yang lebih seimbang...'",suntik percaya kendiri diri tempuh sesi sekolah kali habis guru moga terus budaya kerja cemerlang lakar buah wajah baharu didik malaysia lebih imbang,2,9,0.7257,"didik, masjid, anak, ga, buat, biar, umat, mana, tingkat, guru"
3377,"b'FSGI Ingatkan Tiga Dosa Besar di Dunia Pendidikan: Perundungan, Kekerasan Seksual dan Intoleransi https://t.co/BUSf0ppA9p'",fsgi ingat tiga dosa besar dunia rundung keras seksual intoleransi,2,8,0.5682,"didik, dunia, guru, jadi, seksual, keras, pak, sama, kasus, hingga"
3378,"b'Lowongan Kerja MS Glow Official Store\n\nFrontliner\n\nKualifikasi :\nPendidikan minimal SMA/SMK\nBerpenampilan menarik, good looking\nDapat bekerjasama dalam tim\nAktif sosial media dan kreatif\nMampu bekerja dalam tekanan\n\nSelengkapnya di: https://t.co/aC1dLecC0A'",lowong kerja ms glow official minimal tarik good bekerjasama sosial media kerja,2,14,0.6086,"didik, ajar, agama, kurang, kerja, jadi, lowong, islam, kurikulum, wbp"
3379,"b'@worksfess Nama, usia, pendidikan terakhir, sama pengalaman organisasi/magang mungkin kalau masih fg. Tambahin skill sama minat lebih oke'",nama usia didik akhir sama alam mungkin kalau fg tambahin skill sama minat lebih oke,2,4,0.6404,"didik, penting, minimal, kerja, sama, kamu, lebih, ga, nder, lowong"
3380,"b'RT @JapenPerlis: Menteri Pendidikan, YB Fadhlina Sidek berkata, langkah itu bertujuan memastikan hak setiap anak bangsa memperoleh kesaksam\xe2\x80\xa6'",menteri didik yb fadhlina sidek kata langkah tuju pasti hak anak bangsa oleh,2,19,0.6278,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
3381,"b'@FOLDYRE Kembali kasih, kak! Betul, betul, menyenangkan tapi kadangkala tetap merasa kesepian. \n\nUum, sebetulnya saya lahir tahun 1992. Tapi, memang baru saja menyelesaikan pendidikan master setahun yang lalu.'",kasih betul betul senang kadangkala tetap rasa sepi lahir tahun memang baru selesai didik master tahun lalu,1,19,0.671,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
3382,b'Dalam pendidikan tidak ada jumlah ketidaktahuan yang terakumulasi. (Henry Brooks Adams)',didik jumlah ketidaktahuan akumulasi brooks,2,18,0.2973,"didik, aku, nih, aja, banget, kak, udah, sama, wa, yuk"
3383,"b'RT @radenrauf: Carilah pasangan yang bukan cuma bucin cinta cintaan tapi juga bisa bikin bertumbuh sama sama menjadi lebih baik, sama sama\xe2\x80\xa6'",cari pasang bukan cuma bucin cinta cinta bikin tumbuh sama sama jadi lebih baik sama,2,4,0.4793,"didik, penting, minimal, kerja, sama, kamu, lebih, ga, nder, lowong"
3384,"b'@geloraco Melindungi masyarakat itu dgn mengurangi pajak, menurunkan harga bbm dan sembako. Menggratiskan biaya pendidikan yg layak. Bukan malah menaikkan pajak. Gaji 5jt, utk biaya hidup dgn segala2 naik itu dah berat msh ditambah pajak. Sedang pajak pejabat dan orang2 kaya bs diatur \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'",lindung masyarakat kurang pajak turun harga bbm sembako gratis biaya didik layak bukan malah naik pajak gaji utk biaya hidup segala2 naik dah berat msh tambah pajak sedang pajak jabat orang2 kaya bs atur,2,10,0.8021,"didik, indonesia, paling, sistem, tp, rakyat, banyak, pajak, baca, makan"
3385,b'!nesa matkul pendidikan matematika di semester 2 udah dipaketin apa blm?',matkul didik matematika semester udah dipaketin apa blm,2,13,0.4564,"didik, aku, buat, kalo, satu, aja, selalu, banget, salah, bukan"
3386,"b'Komandan Wing Pendidikan 300/Teknik (Danwingdik 300/Teknik) Kolonel Tek Videon Nugroho S., S.T.,M.Han memimpin Upacara Serah Terima Jabatan Kadisopsdik dan Serah Terima Jabatan Kadislog Wingdik 300/Teknik, bertempat di Ruang Rapat Mawingdik 300/Teknik, Kalijati. Senin (2/1). https://t.co/6S3bVbv5Aa'",komandan wing didik kolonel tek videon nugroho s pimpin upacara serah terima jabat kadisopsdik serah terima jabat kadislog wingdik tempat ruang rapat mawingdik kalijati senin,1,16,0.7614,"didik, kerja, bidang, sama, aku, gw, mulai, kalo, tingkat, jateng"
3387,b'mhs univ pendidikan work harder than univ lain di tahun baru',mhs univ didik work harder than univ tahun baru,1,5,0.494,"didik, ga, mau, aku, kerja, jadi, lulus, kalau, orang, aja"
3388,"b'#TemanPemilih Ketua Divisi Sosialisasi, Pendidikan Pemilih, Partisipasi Masyarakat dan SDM, Yaret Colling, memimpin rapat internal, Minggu (1/1).\n\nRapat internal dilaksanakan dalam rangka persiapan pelaksanaan pelantikan Badan Adhoc PPK (Panitia Pemilihan Kecamatan). https://t.co/eMQFMGBohk'",ketua divisi sosialisasi didik pilih partisipasi masyarakat sdm yaret colling pimpin rapat internal minggu internal laksana rangka siap laksana lantik badan adhoc ppk pilih,2,16,0.7276,"didik, kerja, bidang, sama, aku, gw, mulai, kalo, tingkat, jateng"
3389,b'Mari Berbagi sesama saudara kita melalui Program Kegiatan.\n1. Pendidikan\n2. Kesehatan\n3. Ekonomo Kerakyatan dan\n4. Dakwah.\nMeskipun Nilainya  kecil jangan diremehkan bisa jadi itu yg bisa menolong kita di hadapan Allah.\ndonasi dikirim 2020080119 BSI a/n LAZISNU MWCNU KEC. BJN https://t.co/VzjErMymV8',bagi sama saudara lalu program ekonomo rakyat nilai kecil jangan remeh jadi tolong hadap kirim bsi lazisnu mwcnu kec bjn,2,13,0.6949,"didik, aku, buat, kalo, satu, aja, selalu, banget, salah, bukan"
3390,"b'Work! Guys di sini yang lulusan pendidikan yang memutuskan ga jadi guru, kalian pada kerja apa sekarang ya? Aku butuh gambaran banget, makasih btw'",guys sini lulus didik putus ga jadi guru kalian kerja apa sekarang aku butuh gambar banget makasih btw,2,5,0.5129,"didik, ga, mau, aku, kerja, jadi, lulus, kalau, orang, aja"
3391,"b'RT @saifulhisyam: Aku tak tahu skim tu masih ada atau tidak. Point aku, ketidaksamarataan dalam pendidikan ni adalah isu lapuk yang berkera\xe2\x80\xa6'",aku tahu skim tu point aku ketidaksamarataan didik ni isu lapuk,1,5,0.5777,"didik, ga, mau, aku, kerja, jadi, lulus, kalau, orang, aja"
3392,"b'Jaman sekarang tanpa uang,pendidikan dan koneksi maka orang akan sulit bertahan hidup\xe2\x80\x9d [CITY HUNTER]'",jaman sekarang koneksi orang sulit tahan,2,14,0.2313,"didik, ajar, agama, kurang, kerja, jadi, lowong, islam, kurikulum, wbp"
3393,"b'@Nastarsyawalan @lustfullylxna @thedufresne Masjid itu pusat peradaban umat, peruntukan masjid nggak cuma buat sholat, tapi juga pusat pendidikan dan pemberdayaan umat, termasuk di sini untuk taman bermain\n\nya gimana pemuda Masjid mau ada regenerasi klo ada anak bermain dan belajar diusir dengan kasar'",masjid pusat adab umat untuk masjid cuma buat sholat pusat didik daya umat masuk sini taman gimana pemuda masjid mau regenerasi klo anak main ajar usir kasar,2,9,0.5021,"didik, masjid, anak, ga, buat, biar, umat, mana, tingkat, guru"
3394,b'neji mutusin tenten h-1 bulan keberangkatan dia ke seminari untuk menjalani pendidikan menjadi pastor',neji mutusin tenten bulan berangkat seminari jalan didik jadi pastor,1,17,0.5511,"didik, org, nya, satu, kalau, bahasa, bawah, negara, jadi, indonesia"
3395,"b'@convomf Pendidikan Bahasa sastra indonesia,plise jangan mikin bahasa indonesia itu gampang,ga segampang yang di pelajari di sekolah pada umumnya,tapi kalo suka sastra jurusan ini cocok,apalagi yang suka bikin puisi atau cerita lewat tulisan. Enaknya di jurusan ini tuh gaada itungan.'",didik bahasa sastra jangan mikin bahasa indonesia gampang ajar sekolah kalo suka sastra jurus suka bikin puisi cerita lewat tulis enak jurus tuh gaada itungan,2,17,0.4941,"didik, org, nya, satu, kalau, bahasa, bawah, negara, jadi, indonesia"
3396,b'Rider food delivery yang gatal tangan conteng dinding lift ni agaknya pergi sekolah tak belajar pendidikan sivik.',rider food delivery gatal tangan conteng dinding lift ni agak pergi sekolah ajar didik sivik,2,11,0.6527,"didik, sekolah, pilih, bayar, kuliah, alam, jalan, menteri, sebut, nya"
3397,"b'""Masyarakat yang menjauhkan diri dari ilmu pengetahuan adalah masyarakat yang terperangkap di dalam tempurung. Masyarakat yang enggan mengejar kebenaran secara kritis akan rentan terhadap kebohongan dan kebencian."" - Kosmos &amp; Pendidikan Karakter, Saras Dewi. Jawapos 2019.'",masyarakat jauh diri ilmu tahu masyarakat perangkap tempurung masyarakat enggan kejar benar kritis rentan bohong benci kosmos didik karakter saras dewi jawapos,2,19,0.733,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
3398,"b'Tinggal dan tumbuh di lingkungan toxic dengan keluarga yang toxic. Sejak kecil diberi asupan kata-kata kotor dan makian. Diajuhkan dari buku dan tidak diberi pendidikan. Masuk sekolah formal hanya formalitas, tidak benar-benar ""disekolahkan"".'",tinggal tumbuh lingkung toxic keluarga toxic sejak kecil beri asupan kotor maki diajuhkan buku beri didik masuk sekolah formal formalitas sekolah,2,9,0.6816,"didik, masjid, anak, ga, buat, biar, umat, mana, tingkat, guru"
3399,"b'RT @kpu_sulsel: 1) #TemanPemilih KPU Sulsel menggelar Rapat Koordinasi Sosialisasi dan Pendidikan Pemilih Pemilihan Umum 2024, Selasa (27/1\xe2\x80\xa6'",kpu sulsel gelar rapat koordinasi sosialisasi didik pilih pilih umum selasa,2,13,0.4078,"didik, aku, buat, kalo, satu, aja, selalu, banget, salah, bukan"
3400,"b'RT @kumparan: Bullying atau perundungan, kekerasan seksual, hingga intoleransi masih terjadi di dunia pendidikan. Menjadi catatan kelam di\xe2\x80\xa6'",bullying rundung keras seksual hingga intoleransi jadi dunia didik jadi catat kelam,2,8,0.6061,"didik, dunia, guru, jadi, seksual, keras, pak, sama, kasus, hingga"
3401,"b'@tanyarlfes Menurut gua sih ga harus nyelesain biaya pendidikan 3 adik nya, cukup sampai ada 1 adik lu yang bisa gantiin posisi lu nnti aja'",gua sih ga nyelesain biaya didik adik nya cukup adik lu gantiin posisi lu nnti aja,2,8,0.634,"didik, dunia, guru, jadi, seksual, keras, pak, sama, kasus, hingga"
3402,"b'@jowaamee127 semoga di tahun 2023 menjadi tahun yang jauh lebih baik dari 2022 bahkan tahun-tahun sebelumnya. banyak goals yang bisa tercapai terutama di bidang pendidikan, karena sudah semester akhir\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x98\x87 makin banyak berkarya, dan diberi kesehatan serta kebahagiaan. aamiin\nayo ikutan @nsmbt'",moga tahun jadi tahun jauh lebih baik bahkan belum banyak goals capai utama bidang didik semester makin banyak karya beri sehat bahagia ikut,2,19,0.7192,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
3403,b'@Bebeklac opini dalam hal pendidikan memang tiada habisnya wkwkw',opini didik memang tiada habis wkwkw,1,9,0.3801,"didik, masjid, anak, ga, buat, biar, umat, mana, tingkat, guru"
3404,b'RT @LPTanjungpandan: 5. Kanwil Kemenkumham Babel : Aparat dan lembaga pendidikan harus tetap siaga\nKemenkumham Babel\n@Kemenkumham_RI\n@kumha\xe2\x80\xa6',kanwil kemenkumham babel aparat lembaga didik tetap,2,7,0.4794,"didik, anak, punya, tahun, banyak, jadi, keluarga, buah, lebih, orang"
3405,b'5. Kanwil Kemenkumham Babel : Aparat dan lembaga pendidikan harus tetap siaga\nKemenkumham Babel\n@Kemenkumham_RI\n@kumham_babel\nHarun Sulianto\n#KumhamBabel\n#HarunSulianto',kanwil kemenkumham babel aparat lembaga didik tetap,2,7,0.4794,"didik, anak, punya, tahun, banyak, jadi, keluarga, buah, lebih, orang"
3406,"b'Gamau anakku hidup susah. Lebih layak tinggal di mana jg sudah jelas. Pendidikan agama, lingkungan, dan tata krama yg baik jg sudah jelas di siapa.'",gamau anak hidup susah lebih layak tinggal mana jg jelas didik agama lingkung tata krama baik jg jelas siapa,2,19,0.2619,"didik, baik, kata, anak, jadi, banyak, lebih, hidup, beri, orang"
3407,"b'RT @BudTeguh: Rekam Jejak lebih penting dari Visi Misi.\n\nRekam Jejaknya:\n1.Kesehatan : Balita Busung Lapar, Covid menyerahkan Ke Pusat, Lab\xe2\x80\xa6'",rekam jejak lebih penting visi balita busung lapar covid serah pusat,2,4,0.5933,"didik, penting, minimal, kerja, sama, kamu, lebih, ga, nder, lowong"
3408,b'@rezaprabowo Yang di butuh kan proper education biar bisa bedain mana masjid mana kolam renang. Dan dengan tingkat pendidikan yang lebih baik anak anak ini bakal punya hobi yang lebih masuk akal dari pada nyemplung di sembarang air \xf0\x9f\x98\x85',butuh proper education biar bedain mana masjid mana kolam renang tingkat didik lebih baik anak anak bakal punya hobi lebih masuk akal nyemplung sembarang air,2,9,0.6841,"didik, masjid, anak, ga, buat, biar, umat, mana, tingkat, guru"
3409,"b'Bullying atau perundungan, kekerasan seksual, hingga intoleransi masih terjadi di dunia pendidikan. Menjadi catatan kelam di 2022. https://t.co/cvfM7Qonzd'",bullying rundung keras seksual hingga intoleransi jadi dunia didik jadi catat kelam,2,8,0.6061,"didik, dunia, guru, jadi, seksual, keras, pak, sama, kasus, hingga"
3410,b'Pendidikan Kedokteran Masuk Omnibus Law RUU Kesehatan. Salah satu aspek perubahan dalam RUU Kesehatan adalah terkait pemenuhan kekurangan sumber daya manusia (SDM) dokter di Indonesia.  https://t.co/X2cQw0EfJW',didik dokter masuk omnibus law ruu sehat salah satu aspek ubah ruu sehat kait penuh kurang sumber daya manusia dokter indonesia,2,13,0.6253,"didik, aku, buat, kalo, satu, aja, selalu, banget, salah, bukan"
3411,"b'Di sektor pendidikan, sejumlah kebijakan seperti peningkatan kualitas guru baik lewat upaya peningkatan kompetensi guru dan pengangkatan guru honorer masih menghadapi beberapa kendala.\xc2\xa0  https://t.co/Zw7IOxGqME'",sektor didik jumlah bijak tingkat kualitas guru baik lewat upaya tingkat kompetensi guru angkat guru honorer hadap beberapa,2,9,0.6531,"didik, masjid, anak, ga, buat, biar, umat, mana, tingkat, guru"
3412,"b'@detikcom @detik_jatim Pendidikan dipesantren,knp bs sadis bgitu ?'",didik bs sadis bgitu,1,10,0.3324,"didik, indonesia, paling, sistem, tp, rakyat, banyak, pajak, baca, makan"
