,text,cleanTweet,emotion,Dominant_Topic,Perc_Contribution,Topic_Keywords
898,b'Sidang ahli meringankan ini genrenya komedi apa gimana sih. Isinya lawak dan ketawa semua. Kan gue ikut ketawa\xf0\x9f\x98\x82\xf0\x9f\x98\x82',sidang ahli ringan genre komedi apa gimana sih isi lawak ketawa semua gue ikut,2,13,0.2441,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
899,"b'rada flexing tp lucu pake s.kom di undangan???? sarjana ap kak,,, \n\nsarjana komedi https://t.co/ZkannYeO9G'",rada flexing tp lucu pake undang sarjana ap kak komedi,2,17,0.1748,"film, komedi, nya, buat, seru, tonton, kak, action, pertama, banyak"
900,b'@ikramarki Komedi nya effortless bgt Depok ini...',komedi nya effortless bgt depok,0,5,0.145,"aku, selalu, manhwa, luar, banyak, ngakak, komedi, ni, terlalu, org"
901,"b'@kuesherashera @MuteWanna @tanyarlfes temen gw juga kek gitu, mentang2 gw ga punya pacar \npadahal dia sendiri cuma selingkuhan\nemg puncak komedi'",temen gw kek gitu mentang2 gw ga punya pacar sendiri cuma puncak komedi,2,14,0.5184,"ga, komedi, kaya, ku, isi, gitu, tuh, wkwkwkwk, sih, kek"
902,"b'RT @beru20x: @LoviLovelia Seitokai Yakuin Domo, cmiiw \xf0\x9f\xa4\x94\nItu seiyuu-nya yg jadi Mio dan Ritsu di K-on!\nDan animenya 18+ sih cuma komedi'",seitokai yakuin domo cmiiw jadi mio ritsu animenya sih cuma komedi,2,11,0.5489,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
903,b'Kita lihat komedi apalagi di 2023',lihat komedi,2,4,0.1607,"komedi, malah, akhir, tau, pake, acara, menteri, pas, mmg, ajg"
904,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#komedi #Komikus #komik #komiklucu\n\nhttps://t.co/DbIU3mGMDA https://t.co/BdRZ57r4At',manhwa luar aku selalu,1,5,0.3608,"aku, selalu, manhwa, luar, banyak, ngakak, komedi, ni, terlalu, org"
905,"b'Ada komedi. Suaminya gamau pake kondom, yg istrinya gamau program KB, trus ngent main trobos ga mikir. Giliran jadi bayi malah heran, ""kok bisa ya aku ga nyangka""\n\nThen what do you expect? Rumah di ciputra? https://t.co/MN6tQDUGUh'",komedi suami gamau pake kondom istri gamau program kb trus ngent main trobos ga mikir gilir jadi bayi malah heran kok aku ga what do you expect rumah ciputra,2,11,0.2898,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
906,b'WKWKWKWKW PUNCAK KOMEDI https://t.co/fDXtzUCxPW',wkwkwkwkw puncak komedi,0,18,0.1973,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
907,b'komedi kehidupan pertama di 2023 terjadi hari ini\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1',komedi hidup pertama jadi hari,1,18,0.1569,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
908,"b'@LoviLovelia Seitokai Yakuin Domo, cmiiw \xf0\x9f\xa4\x94\nItu seiyuu-nya yg jadi Mio dan Ritsu di K-on!\nDan animenya 18+ sih cuma komedi'",seitokai yakuin domo cmiiw jadi mio ritsu animenya sih cuma komedi,2,11,0.5489,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
909,"b""Percil Cs Main Ketoprak Lucu Poll - Lakon'e Sarip Bosok!! Dientuti Mbok'e - https://t.co/tE8QzIVW6f\nPaidi rodok masuk angin sampek ngentuti mbok'e Sarip luuurd wkwkwk\nvideo full ada di channel Budaya Jawa #cakpercil #videolucu #ngakak #kocak #lucu #hiburan #humor #komedi https://t.co/P0MqVuFx1Z""",cs main ketoprak lucu poll sarip dientuti rodok masuk angin sampek ngentuti sarip luurd full channel budaya jawa,2,10,0.5582,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
910,b'@attractzive emg penuh komedi bel',emg penuh komedi bel,2,2,0.1301,"udah, aja, komedi, gua, gin, eh, tadi, selamat, cukup, aku"
911,b'PEYE FULL LUCU  -  NGEDOL BOJONE TONGGO !! MARAI GEGER.. https://t.co/MEA4kx7Hqf via @YouTube \nCak Percil Cs gawe grup ketoprak malah rusuh kabeh luuurd wkwk\nvideo full ada di channel New Budaya Jawa #cakpercil #videolucu #lucu #ngakak #kocak #viral #komedi #humor',peye full lucu ngedol bojone tonggo mara geger via percil cs gawe grup ketoprak malah rusuh kabeh luurd full channel new budaya jawa,2,10,0.4344,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
912,b'sangat amat puncak komedi',sangat puncak komedi,2,18,0.2026,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
913,b'Aku Bereinkarnasi Menjadi Dewa Sekaligus Menjadi Putri Takdir benar-benar komik yang istimewa! Sampai terus terpikirkan!\n \n#indiecomics #komedi #comics #komikon\n\nhttps://t.co/WCSxMLYTbC https://t.co/6uYFvIgOMU',aku reinkarnasi jadi dewa sekaligus jadi putri takdir komik terus,2,6,0.1793,"jadi, apa, aku, bawah, sabar, gabung, tunggu, klik, taut, tayang"
914,b'Aku tidak sabar menunggu apa yang terjadi selanjutnya! Klik tautan di bawah ini dan bergabunglah dengan penderitaanku!\n \n#Bahasaindonesia #komiklokalindonesia #komedi #komiket\n\nhttps://t.co/1a3uikai27 https://t.co/JBmotteD2h',aku sabar tunggu apa jadi klik taut bawah gabung,2,6,0.551,"jadi, apa, aku, bawah, sabar, gabung, tunggu, klik, taut, tayang"
915,"b'tunggu aja sampe besok,palingan besok jg ga ada chat sama sekali wkwk\npuncak komedi'",tunggu aja sampe besok jg ga chat sama sekali komedi,2,2,0.2113,"udah, aja, komedi, gua, gin, eh, tadi, selamat, cukup, aku"
916,"b'@azkagoldi @DarkOushiza Masa sih, gue sih liat trailernya kayaknya emang niat komedi \xf0\x9f\x98\x9d'",masa sih gue sih liat trailer kayak emang niat komedi,1,13,0.4169,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
917,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#comic #komikon #komedi #dagelan\n\nhttps://t.co/dfqusmLPMQ https://t.co/ITck9Y1pRu',manhwa luar aku selalu,1,5,0.3608,"aku, selalu, manhwa, luar, banyak, ngakak, komedi, ni, terlalu, org"
918,b'kadang bingun ini lagi di kelas atau panggung komedi',kadang bingun kelas panggung komedi,2,11,0.1474,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
919,"b'komedi dapet, action dapet, sedihnya juga dapet. THE BEST EMG NIH FILM! https://t.co/I6daI5yRjt'",komedi dapet action dapet sedih dapet the best emg nih,2,11,0.3911,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
920,b'Wkwkw namanya juga hidup \nKadang komedi \nKadang nangis \nKadang plonga plongo',wkwkw nama hidup komedi nang plonga plongo,2,18,0.146,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
921,"b'akan selalu inget gmn tiap hari cheol bangun duluan biar adekadeknya ga terlambat ke sekolah, paling sulid bangunin kwan selayaknya kaka yang ngurus adikadik kandungnya walau genrenya jadi disiplin komedi mereka benerbener giat, peduli dan disiplin satu sama lain dari kecil \xf0\x9f\x98\xad\xf0\x9f\x92\x96 https://t.co/VtaD1Qjaf7'",selalu inget gmn tiap hari cheol bangun duluan biar adekadeknya ga lambat sekolah paling sulid bangunin kwan layak kaka ngurus adikadik kandung genre jadi disiplin komedi benerbener giat peduli disiplin satu sama kecil,2,11,0.2266,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
922,"b'@shiholoveacc Makanya komedi banget waktu tadi gua catch up kenapanya\nmana ada debat pake google tl jadi ngeja kanji nama karakter ada yang salah, malu sih gua kalo gitu'",makanya komedi banget waktu tadi gua catch up debat pake google tl jadi ngeja kanji nama karakter salah malu sih gua kalo gitu,2,2,0.2356,"udah, aja, komedi, gua, gin, eh, tadi, selamat, cukup, aku"
923,b'@rasjawa Hahahha iya genrenya kan komedi bromance sih katanya. Dan bener mau bagus ato gak ya pasti aku tonton dan suka :)))',hahahha iya genre komedi bromance sih kata bener mau bagus ato aku tonton suka,1,9,0.2201,"suka, bagus, karakter, aku, gaya, desain, pantas, gambar, salah, km"
924,b'Genre 2023 kayaknya lebih ke komedi deh',genre kayak lebih komedi deh,1,13,0.2454,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
925,b'@gokhanozbek Mokoko',mokoko,1,0,0.05,"komedi, the, semua, anjir, baik, pacar, tani, w, buat, hiatus"
926,b'Percayalah padaku! Kamu akan kecanduan cerita ini!\n \n#artidn #komikon #komedi #manga\n\nhttps://t.co/t8lZsc0NLT^komikon^komedi^manga https://t.co/OvvXXi29Xa',percaya kamu candu cerita,1,12,0.3659,"gue, kamu, cerita, percaya, candu, baca, manga, ecek, pikir, au"
927,"b'Ini mmg kelakar. Janji PH masa kempen PRU15 diiktiraf palsu olh menteri KOMEDI. Dak2 walanon pulak koyak rabak sampai mintak menteri haramkan video ni. Lu janji, lu mungkir, lu koyak..hoi hoiya hoi betul laa.. https://t.co/mDH4xE5ocW'",mmg kelakar janji ph masa kempen pru15 iktiraf palsu olh menteri komedi dak2 walanon pulak koyak rabak mintak menteri haram video ni lu janji lu mungkir lu hoiya hoi betul laa,2,4,0.7285,"komedi, malah, akhir, tau, pake, acara, menteri, pas, mmg, ajg"
928,"b'Wes wesss puncak komedi, dia gak nonton ye guys wakakaka ""liat lewat fb twtt"" tapi kok berani banget bikin statement seperti itu, bagaimanapun itu kamu harus bertanggung jawab sama statement mu monica\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\nGue gaada bela agensi ye, ngakak bettttt gemes\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/aXUVres5Eh'",wes wess puncak komedi nonton ye guys wakakaka liat lewat fb twtt kok berani banget bikin statement kamu tanggung jawab sama statement mu gaada bela agens ye ngakak bett,2,12,0.3447,"gue, kamu, cerita, percaya, candu, baca, manga, ecek, pikir, au"
929,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#Bahasaindonesia #comic #komedi #komikharian\n\nhttps://t.co/nlZksJhfxV https://t.co/VawtVF7Zbk',manhwa luar aku selalu,1,5,0.3608,"aku, selalu, manhwa, luar, banyak, ngakak, komedi, ni, terlalu, org"
930,b'@idextratime puncak komedi',puncak komedi,1,18,0.2278,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
931,"b'2023 baru 3 hari tapi udah amburadul bgt, banyak banget kejutan disetiap harinya pdhl ga ultah berasa di dunia komedi. Curiga bgt bulan depan tiba2 sukses kaya raya'",baru hari udah amburadul bgt banyak banget kejut tiap hari pdhl ga ultah asa dunia komedi curiga bgt bulan depan tiba2 sukses kaya raya,2,10,0.3534,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
932,b'Aku suka gaya gambar Bos Manja Berusia Tiga Setengah Tahun! Bagus banget! Desain karakternya juga hebat! Pantas untuk direkomendasikan!\n \n#komiker #komikislam #komedi #komiket\n\nhttps://t.co/XE60w1d21X https://t.co/Ol2FRtou0i',aku suka gaya gambar bos manja usia tiga tengah bagus desain karakter pantas,1,9,0.6366,"suka, bagus, karakter, aku, gaya, desain, pantas, gambar, salah, km"
933,b'Aku Dewa yang Abadi benar-benar komik yang istimewa! Sampai terus terpikirkan!\n \n#komedi #komiklokal #Indonesia #comics\n\nhttps://t.co/Ohtu85Mvny https://t.co/II2lA0pBwR',aku dewa abadi komik terus,2,3,0.1808,"komedi, drama, sama, tragedi, romance, cinta, satu, kisah, main, sekali"
934,b'@aurograf @BukuMojok Gw dukung lu menjadi author komedi smpe diterbitin buku mojokkk',gw dukung lu jadi author komedi smpe diterbitin buku mojokk,2,19,0.2425,"komedi, sih, dah, bikin, sampe, kek, baru, deh, duit, sama"
935,b'pada lucu semua anjir yg lewat tl-ku\xf0\x9f\xa4\xa1 komedi komedi',lucu semua anjir lewat komedi komedi,1,0,0.2142,"komedi, the, semua, anjir, baik, pacar, tani, w, buat, hiatus"
936,b'ini member suju kenaa komedi semua yaaaakk\xf0\x9f\x98\xad\xf0\x9f\x98\xad',member suju kenaa komedi semua,1,17,0.1438,"film, komedi, nya, buat, seru, tonton, kak, action, pertama, banyak"
937,"b'@tanyakanrl koala kumal, marmut merah jambu, the underdogs \n3 film komedi favorit aku kalau nonton ini ketawa bisa sampai sesek napas'",koala kumal marmut merah jambu the underdogs film komedi favorit aku kalau nonton ketawa sek napas,2,8,0.1442,"komedi, nya, lebih, trs, sama, wkwkw, kerja, makin, langsung, apa"
938,"b'RT @ourcspolarrrie: Puncak komedi, byee dah selesai gua sampe disini dah gasanggup \xf0\x9f\x99\x8f'",puncak komedi byee dah selesai gua sampe sini dah gasanggup,2,19,0.4359,"komedi, sih, dah, bikin, sampe, kek, baru, deh, duit, sama"
939,b'@vindestwitt Masih komedi aja nih',komedi aja nih,2,11,0.161,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
940,"b'@fins5994 @mandaltf @bagihumor Bruh pelawak itu seniman, seni dalam berkomedi itu ga mudah, ada struktur, bahasa, sampai genre. byk yg berprestasi dibidang komedi.. jgn remehin'",bruh lawak seniman seni komedi ga mudah struktur bahasa genre byk prestasi bidang komedi jgn remehin,2,13,0.47,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
941,b'@cIownprincee &amp;. Puncak komedi banget anjir si Darma baru inget hari ini ada seminar BNN.',puncak komedi banget anjir si darma baru inget hari seminar bnn,2,10,0.3626,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
942,b'komedi bgt idup gw https://t.co/9NNq5tdf2l',komedi bgt idup gw,2,7,0.118,"biasa, dapat, komik, luar, perhati, bener, nder, orang, komedi, hahaha"
943,"b'@jovan_weez @DarkOushiza Intensinya bukan komedi, entah knp w dapet impactnya ketawa.\n\nReferensi: kolosal indosiar.'",intensi bukan komedi entah knp w dapet impactnya kolosal indosiar,2,0,0.1759,"komedi, the, semua, anjir, baik, pacar, tani, w, buat, hiatus"
944,"b'@DarkOushiza @azkagoldi Dari trailernya kayaknya sih emang horor yang fun nih, kayak tau bakalan jadi komedi'",trailer kayak sih emang horor fun nih kayak tau bakal jadi komedi,2,13,0.4217,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
945,b'AHY Komedi Politik #AHYpolitikusGagal #AHYAsalBicara #SBYMangkrakAHYAsbun #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung #DemokratKoruptor #AHYbaukencur https://t.co/uNbZigS35a',ahy komedi politik,0,11,0.2768,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
946,b'Aku tidak sabar menunggu apa yang terjadi selanjutnya! Klik tautan di bawah ini dan bergabunglah dengan penderitaanku!\n \n#komik #komedi #komikon #Indonesia\n\nhttps://t.co/qqwMo28Zxq https://t.co/MOh2iTJp8g',aku sabar tunggu apa jadi klik taut bawah gabung,2,6,0.551,"jadi, apa, aku, bawah, sabar, gabung, tunggu, klik, taut, tayang"
947,b'@FreeMsian @fahmi_fadzil Menteri KOMeDI Pakatan Harapan.',menteri komedi pakat harap,1,4,0.2535,"komedi, malah, akhir, tau, pake, acara, menteri, pas, mmg, ajg"
948,b'materi komedi terbaik awal 2023\xf0\x9f\x91\x87 https://t.co/QASRmy4dgL',materi komedi baik awal,1,18,0.1994,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
949,"b'2. Full house (2004)\n- rate 9.3/10\n- drama korea (16eps)\n- romance, komedi\nSinopsis:\nSi cewek yang jdi penulistinggal di rumah warisan ortunya. Trus dia ditipu sama temennya ktanya dpet lotre liburan gtu, eh malah rumah dia dijual ma temennya ke artis cwok pas dia liburan\xf0\x9f\x98\x82- https://t.co/RLXQNQVybh'",full house rate drama korea romance cewek jdi penulistinggal rumah waris ortunya trus tipu sama temennya ktanya dpet lotre libur gtu eh malah rumah jual ma temennya artis cwok pas,2,4,0.6328,"komedi, malah, akhir, tau, pake, acara, menteri, pas, mmg, ajg"
950,"b'Nggakkk, ini komedi tapi gore banget dan bahasa kasar juga banyak wkwkwk tapi seru bgt asli suka gw https://t.co/Gs3nQj06a2'",nggakk komedi gore banget bahasa kasar banyak wkwkwk seru bgt asli suka gw,2,13,0.2058,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
951,b'RT @bejanawaktu: Puncak komedi memang \xf0\x9f\x98\x82',puncak komedi memang,0,18,0.1981,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
952,b'KOMEDI BGT ANJINGGG',komedi bgt anjingg,2,16,0.1378,"bgt, komedi, wkwk, tp, bukan, ada, romantis, liat, tuh, mau"
953,b'nyantumin lah anjg biar seluruh dunia tau gue s. ikom \n\n(ilmu komedi) https://t.co/BoitUqmQXb',nyantumin lah anjg biar seluruh dunia tau gue s ikom,2,3,0.174,"komedi, drama, sama, tragedi, romance, cinta, satu, kisah, main, sekali"
954,"b'@kdrama_menfess chese in the trap dah paling ringan bikin lo halu tentang dunia kampus, kalo komedi bisa waikiki'",chese in the trap dah paling ringan bikin lo halu dunia kampus kalo komedi waikiki,2,19,0.3004,"komedi, sih, dah, bikin, sampe, kek, baru, deh, duit, sama"
955,b'hahahaha ya allah ngakak bgt lg gue bnrn seperti komedi',hahahaha allah ngakak bgt lg gue bnrn komedi,2,10,0.2229,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
956,"b'@hellooday6ix Wkwkwk kirain komedi komedi doang, ternyata ada nangis nangisnya'",wkwkwk kirain komedi komedi doang nyata nang nang,2,13,0.4637,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
957,b'Puncak komedi memang \xf0\x9f\x98\x82 https://t.co/5H8BXP50MH',puncak komedi memang,0,18,0.1981,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
958,"b'Puncak komedi. Tapi ga recommended kalo si eunhyuk eunhyuk itu masuk superm, soalnya udah terlalu tua. Sering encok juga. https://t.co/pFvp6b7nxp'",puncak komedi ga recommended kalo si eunhyuk eunhyuk masuk superm soal udah terlalu tua sering encok,2,10,0.2526,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
959,b'Guyss saranin film komedi Indonesia yang menurut kalian receh bngt dongg \xf0\x9f\x92\x9a',guyss saranin film komedi indonesia kalian receh bngt dongg,2,11,0.2386,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
960,b'\xf0\x9f\x98\x81 komedi awal musim https://t.co/639LFOjlS9',komedi awal musim,2,18,0.2278,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
961,"b'1. Boys Before Flower (2009)\n- rate 9.0/10\n- drama korea (25eps)\n- romance, komedi \nSinopsis: \nLucu banget\xf0\x9f\x98\xad kisah cinta antara anak org kaya sama org miskin. (Cwok kaya, cwek miskin) yg mana si cwoknya awalnya berantem mulu sama si cweknya, sering dibully jga di skolah https://t.co/7eN6BZLFJv'",boys before flower rate drama korea romance komedi kisah cinta anak org kaya sama org miskin kaya cwek mana si cwoknya awal antem mulu sama si cweknya sering dibully jga skolah,2,5,0.4505,"aku, selalu, manhwa, luar, banyak, ngakak, komedi, ni, terlalu, org"
962,b'Memang banyak babak komedi dalam manhwa ni. Plot dia pun tak ada la terlalu serius sangat. Nak baca santai-santai korang boleh la try. Semakin ke dalam cerita korang akan didedahkan dengan impian Princess Elina dan kisah hitam Prince Louis.',memang banyak babak komedi manhwa ni plot terlalu serius sangat nak baca korang try makin cerita korang dedah impi princess elina kisah hitam prince louis,2,5,0.2782,"aku, selalu, manhwa, luar, banyak, ngakak, komedi, ni, terlalu, org"
963,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#manhwa #komedi #bilibilicomics #komik\n\nhttps://t.co/BSmZjUkIhl https://t.co/BmuXAdcbaU',komik luar biasa dapat perhati,2,7,0.4134,"biasa, dapat, komik, luar, perhati, bener, nder, orang, komedi, hahaha"
964,b'@FWBESS Komedi 2023 pertama wkwk ngakak \xf0\x9f\xa4\xa3',komedi pertama wkwk ngakak,1,16,0.1923,"bgt, komedi, wkwk, tp, bukan, ada, romantis, liat, tuh, mau"
965,b'@hokkunasakuna Aku baru icip ep 1 nih.\nTp emang temanya cukup g familiar sih na. Mana komedi jepang kdg kita g masuk. Terus ini settingnya jg ky kaku bgt.',aku baru icip ep emang tema cukup g familiar sih na mana komedi jepang kdg g masuk terus settingnya jg ky kaku bgt,2,8,0.4488,"komedi, nya, lebih, trs, sama, wkwkw, kerja, makin, langsung, apa"
966,b'@alyakbar__ @MamatAlkatiri belom tampil aja udah komedi wkwk',bom tampil aja udah komedi wkwk,1,2,0.2043,"udah, aja, komedi, gua, gin, eh, tadi, selamat, cukup, aku"
967,b'@ajiska_ Plislah ini komedi apaan lagi \xf0\x9f\x98\xad',plislah komedi apa,2,6,0.1391,"jadi, apa, aku, bawah, sabar, gabung, tunggu, klik, taut, tayang"
968,b'Percayalah padaku! Kamu akan kecanduan cerita ini!\n \n#komiklokal #komiket #komedi #komiklucu\n\nhttps://t.co/n9jPUNwm06 https://t.co/OTWHklxIQE',percaya kamu candu cerita,1,12,0.3659,"gue, kamu, cerita, percaya, candu, baca, manga, ecek, pikir, au"
969,b'Jalan cerita Pedang Evolusi: Solo Dungeon membawa perasaan naik turun. Komik yang memukau dan penuh kejutan!\n \n#komik #artidn #komikindonesia #komedi\n\nhttps://t.co/NqyW5d0uPF https://t.co/WzdsO1GeCL',jalan cerita pedang solo dungeon bawa asa naik turun komik pukau penuh,2,15,0.5201,"penuh, komik, terus, jalan, naik, asa, bawa, turun, dunia, pukau"
970,b'@inolinokiciw Puncak komedi https://t.co/nzTFV7HKY0',puncak komedi,1,18,0.2278,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
971,b'AHY Komedi Politik #AHYpolitikusGagal #AHYAsalBicara #SBYMangkrakAHYAsbun #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung #DemokratKoruptor #AHYbaukencur https://t.co/BFvI4jPmzC',ahy komedi politik,0,11,0.2767,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
972,b'@animefess_ Sangat komedi',sangat komedi,2,1,0.1543,"nonton, anime, sangat, ayo, layak, komedi, biar, mau, one, cuma"
973,b'@passworder_ WKWKWKWKWK KOMEDI',wkwkwkwkwk komedi,0,14,0.1622,"ga, komedi, kaya, ku, isi, gitu, tuh, wkwkwkwk, sih, kek"
974,b'Aku suka gaya gambar Level Cinta Maksimum \xe2\x95\x90\xe2\x95\x90 Apa Yang Terjadi Selanjutnya \xe2\x95\x90\xe2\x95\x90! Bagus banget! Desain karakternya juga hebat! Pantas untuk direkomendasikan!\n \n#comic #komedi #komikindonesia #manhua\n\nhttps://t.co/S0DeUWRgaE https://t.co/PFSVCfxEPP',aku suka gaya gambar level cinta maksimum apa jadi lanjut bagus desain karakter pantas,1,9,0.4275,"suka, bagus, karakter, aku, gaya, desain, pantas, gambar, salah, km"
975,b'@savhiors @thesadbaby komedi putar',komedi putar,0,18,0.228,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
976,"b'komedi kehidupan itu ketika lo dengerin semua omongan temen-temen lo yg posisinya mereka tuh ekonomi atas semua, wkwk lucu banget semua kata-katanya segampang itu keluar.'",komedi hidup lo dengerin semua omong lo posisi tuh ekonomi atas semua wkwk lucu banget semua gampang keluar,2,16,0.3957,"bgt, komedi, wkwk, tp, bukan, ada, romantis, liat, tuh, mau"
977,b'@m0stlyclueless Komedi bgt ga si? WKWK',komedi bgt ga si wkwk,2,16,0.2854,"bgt, komedi, wkwk, tp, bukan, ada, romantis, liat, tuh, mau"
978,"b'RT @sbtcon: sbt! ada ya orang di bionya ""No HNR or block"" tapi nyatanya malah dia yang HNR ke seller lain\n\nahahahah puncak komedi'",orang bionya no hnr or block nyata malah hnr seller puncak komedi,2,4,0.5479,"komedi, malah, akhir, tau, pake, acara, menteri, pas, mmg, ajg"
979,b'Terkadang dunia lebih lucu drpda film cartoon atau film2 komedi lainnya',terkadang dunia lebih lucu drpda film cartoon film2 komedi lain,2,17,0.1582,"film, komedi, nya, buat, seru, tonton, kak, action, pertama, banyak"
980,b'Aku sudah membaca manga ini berkali-kali! Kamu harus mengeceknya juga!\n \n#komiker #artidn #manga #komedi\n\nhttps://t.co/3CgCrf30iK https://t.co/yRWY62kGgu',aku baca manga kamu ecek,2,12,0.3855,"gue, kamu, cerita, percaya, candu, baca, manga, ecek, pikir, au"
981,b'Tahun 2023 dibuka dengan penayangan sejumlah drama Korea terbaru. Berikut daftar drakor terbaru Januari 2023 bergenre romantis hingga komedi. Ada yang sudah menjadi list tontonan detikers? https://t.co/XTuQmpaIo9',tahun buka tayang jumlah drama korea baru ikut daftar drakor baru januari genre romantis hingga komedi jadi list tonton detikers,2,6,0.644,"jadi, apa, aku, bawah, sabar, gabung, tunggu, klik, taut, tayang"
982,b'@haizre jalani saja hidup yg penuh komedi ini',jalan hidup penuh komedi,2,15,0.2051,"penuh, komik, terus, jalan, naik, asa, bawa, turun, dunia, pukau"
983,b'Ayah Impian Xiaobai benar-benar komik yang istimewa! Sampai terus terpikirkan!\n \n#manga #komikislam #komedi #komiklokal\n\nhttps://t.co/iiJLSkN68c https://t.co/qomD4EQiXH',ayah impi xiaobai komik terus,2,7,0.1629,"biasa, dapat, komik, luar, perhati, bener, nder, orang, komedi, hahaha"
984,"b'@smolmingoo haduuuuu, gak ngeh yaa.. mana mahal bgt kabel wkwk, aku juga bodoh banget kartu deposit mecima aku ilang entah kenapa berakhir denda, emang cobaan. komedi bgt. wkwk'",haduu ngeh yaa mana mahal bgt kabel wkwk aku bodoh banget kartu deposit mecima aku ilang entah akhir denda emang coba komedi bgt wkwk,2,5,0.3262,"aku, selalu, manhwa, luar, banyak, ngakak, komedi, ni, terlalu, org"
985,b'masih pagi udah komedi aje https://t.co/0Mr9hXl0IU',pagi udah komedi aje,2,2,0.1426,"udah, aja, komedi, gua, gin, eh, tadi, selamat, cukup, aku"
986,b'Tahun 2023 dibuka dengan penayangan sejumlah drama Korea terbaru. Berikut daftar drakor terbaru Januari 2023 bergenre romantis hingga komedi. Ada yang sudah menjadi list tontonan detikers? https://t.co/V2lsAMPqqE',tahun buka tayang jumlah drama korea baru ikut daftar drakor baru januari genre romantis hingga komedi jadi list tonton detikers,2,6,0.644,"jadi, apa, aku, bawah, sabar, gabung, tunggu, klik, taut, tayang"
987,b'Jalan cerita Penggemar Profesional membawa perasaan naik turun. Komik yang memukau dan penuh kejutan!\n \n#komiket #komikindo #comics #komedi\n\nhttps://t.co/8zHMa5i4Cg https://t.co/LIpzUlay73',jalan cerita gemar profesional bawa asa naik turun komik pukau penuh,2,15,0.5508,"penuh, komik, terus, jalan, naik, asa, bawa, turun, dunia, pukau"
988,b'@seirioshinehj 2023 diawali dengan komedi',awal komedi,1,18,0.2278,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
989,"b'Puncak komedi, byee dah selesai gua sampe disini dah gasanggup \xf0\x9f\x99\x8f https://t.co/crSp7bgg4g'",puncak komedi byee dah selesai gua sampe sini dah gasanggup,2,19,0.4359,"komedi, sih, dah, bikin, sampe, kek, baru, deh, duit, sama"
