,datetime,text,cleanTweet,emotion
868,2023-01-03 05:29:17,"b'Mengawali awal tahun dengan nonton drama thriller, mistery, pembunuhan, bacok-bacokan cukup membuat migrain meskipun seru banget. Wishlistnya setelah ini mau nonton drama komedi aja kayaknya.'",awal awal tahun nonton drama thriller mistery bunuh cukup buat migrain meski seru banget wishlistnya mau nonton drama komedi aja kayak,2
869,2023-01-03 05:27:54,b'ketawa dulu dong puncak komedi ini https://t.co/H6K2AoJ6dE',ketawa dulu dong puncak komedi,2
870,2023-01-03 05:27:02,b'Aku tidak sabar menunggu apa yang terjadi selanjutnya! Klik tautan di bawah ini dan bergabunglah dengan penderitaanku!\n \n#komikislam #Komikus #artidn #komedi\n\nhttps://t.co/X818bdI10A https://t.co/xP5nxtQf7T',aku sabar tunggu apa jadi klik taut bawah gabung,2
871,2023-01-03 05:25:54,b'Drakor `Brain Works` tampilkan komedi bromantic berbalut sains\nhttps://t.co/eqeAlNpxJh https://t.co/0DCO6PvAtS',drakor tampil komedi bromantic balut,2
872,2023-01-03 05:25:03,"b'Disutradarai Kim Kyung Won, film ini mengikuti Ji Hyun Soo (diperankan oleh Ju Ji Hoon), seorang detektif swasta yang dituduh menculik kliennya. https://t.co/h72bBpiXSB https://t.co/WdWCw1F0Tj'",sutradara kim kyung won film ikut ji hyun soo ju ji orang detektif swasta tuduh culik klien,2
873,2023-01-03 05:23:28,b'Aku suka gaya gambar Kesenangan Pangeran Jahat Berhati Dingin! Bagus banget! Desain karakternya juga hebat! Pantas untuk direkomendasikan!\n \n#Bahasaindonesia #komiklokalindonesia #manga #komedi\n\nhttps://t.co/dbezYwTYQ3 https://t.co/TFlZR9prk9',aku suka gaya gambar senang pangeran jahat hati bagus desain karakter pantas,1
874,2023-01-03 05:17:58,b'AHY Komedi Politik #AHYpolitikusGagal #AHYAsalBicara #SBYMangkrakAHYAsbun #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung #DemokratKoruptor #AHYbaukencur https://t.co/gE6I98a9Ki',ahy komedi politik,0
875,2023-01-03 05:17:22,"b'Genre hidup gue emang komedi-romansa, gue komedinya, orang di sekitar gue romansanya.'",genre hidup gue emang gue komedi orang gue romansa,2
876,2023-01-03 05:16:27,"b'padahal kemaren udah sedih ovt pas dongi ngomong mereka udah ga sedorm, ternyata mereka rumahnya deketan COYYY KOMEDI BGT INI HIDUP JADI KONIC\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",padahal kemaren udah sedih ovt pas dong ngomong udah ga sedorm nyata rumah deketan coyy komedi bgt hidup jadi,2
877,2023-01-03 05:15:58,b'Sang Raja Naga yang menjadi Petualang Amatir benar-benar komik yang istimewa! Sampai terus terpikirkan!\n \n#komedi #artidn #komik #Komikus\n\nhttps://t.co/by8wPxsTrM https://t.co/W6PJY7DNHr',sang raja naga jadi tualang amatir komik terus,2
878,2023-01-03 05:13:32,b'RT @bbomedya: SARI KART.\n\nKOMED\xc4\xb0. https://t.co/eb2bJUkRVP',sari,1
879,2023-01-03 05:12:44,b'Komedi awal tahun\xf0\x9f\x98\x82. https://t.co/XfKXK9WhPb',komedi awal,1
880,2023-01-03 05:12:32,"b'RT @IDNTimesKorea: 10 Fakta Karakter Film Hi.5, Kisah Fantasi-Komedi Pahlawan Pemula https://t.co/IQOjzOMf21'",fakta karakter film kisah pahlawan mula,2
881,2023-01-03 05:12:02,"b'10 Fakta Karakter Film Hi.5, Kisah Fantasi-Komedi Pahlawan Pemula https://t.co/IQOjzOMf21'",fakta karakter film kisah pahlawan mula,2
882,2023-01-03 05:11:40,"b'@The_RedsIndo Ngebuang mane buat seorang tulang punggung komedi, respect \xf0\x9f\x91\x8f'",ngebuang mane buat orang tulang punggung komedi respect,2
883,2023-01-03 05:10:16,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#bilibilicomics #komikinajah #komedi #indiecomics\n\nhttps://t.co/sNgWlc27K9 https://t.co/9Rk8NZFFMM',manhwa luar aku selalu,1
884,2023-01-03 05:09:54,b'Jalan cerita Dewa Bela Diri Asura membawa perasaan naik turun. Komik yang memukau dan penuh kejutan!\n \n#komedi #komik #komikindo #komikharian\n\nhttps://t.co/r39vVeOBgm https://t.co/7ujcvRz9X7',jalan cerita dewa bela diri asura bawa asa naik turun komik pukau penuh,0
885,2023-01-03 05:08:43,b'Pacarku adalah Iblis Kecil benar-benar komik yang istimewa! Sampai te\nrus terpikirkan!\n \n#komikstrip #komedi #komiklucu #komiker\n\nhttps://t.co/EWX6fr4m45 https://t.co/Yzu075OJdX',pacar iblis kecil komik,2
886,2023-01-03 05:05:05,b'Puncak komedi awal tahun gini banget ya https://t.co/ieb0DHenTe',puncak komedi awal tahun gin banget,2
887,2023-01-03 05:04:30,"b'Daengku, ini jadwal bioskop Makassar hari ini. Berbagai genre mulai dari horor sampai komedi. \nhttps://t.co/DA0I5Xw7JD'",daeng jadwal bioskop makassar hari bagai genre mulai horor komedi,2
888,2023-01-03 05:03:44,b'puncak komedi https://t.co/3s3RHYr9VQ',puncak komedi,1
889,2023-01-03 05:02:54,b'@straykijeuuu_ paling komedi di 2023',paling komedi,2
890,2023-01-03 05:01:35,b'@jjejaem_n @nctzenbase puncak komedi',puncak komedi,1
891,2023-01-03 05:00:57,"b'Trend tiktok, gak semua obat capek istirahat, bisa jadi....\n\nPingin ngonten bisa jadi obatnya suicide \xf0\x9f\xa5\xb9\xf0\x9f\xa4\xa3\n\nMoralku lagi jalan jalan ges untuk komedi'",trend tiktok semua obat capek istirahat ngonten jadi obat suicide jalan jalan ges komedi,1
892,2023-01-03 05:00:51,b'RT @awesomeyoit: 37. Puncak komedi https://t.co/OTPs4LEV21',puncak komedi,1
893,2023-01-03 05:00:39,b'@recehtapisayng Puncak komedi',puncak komedi,1
894,2023-01-03 04:59:57,"b'Komedi banget, ketemu mantannya mantan wkwk dunia emang sempit \xf0\x9f\xa4\x8c\xf0\x9f\x8f\xbb'",komedi banget ketemu mantan mantan wkwk dunia emang sempit,2
895,2023-01-03 04:57:24,b'@moonareas puncak komedi emang',puncak komedi emang,2
896,2023-01-03 04:55:13,"b'\xe2\x80\xa2kdm\xe2\x80\xa2 Film Men of Plastic, film nya Ma Dong Seok, Jung Kyung Ho dan Oh Nara. Film komedi nih guys! Tayang mulai besok di cgv! Ayokk nonton di bioskop!\xf0\x9f\xa5\xb0 https://t.co/TSIak4cBxv'",film men of plastic film nya ma dong seok jung kyung ho nara film komedi nih tayang mulai besok ayokk nonton,2
897,2023-01-03 04:54:01,b'RT @IrHadiAmat: Ini mmg kelakar. Janji PH masa kempen PRU15 diiktiraf palsu olh menteri KOMEDI. Dak2 walanon pulak koyak rabak sampai minta\xe2\x80\xa6',mmg kelakar janji ph masa kempen pru15 iktiraf palsu olh menteri komedi dak2 walanon pulak koyak rabak,2
898,2023-01-03 04:52:50,b'Sidang ahli meringankan ini genrenya komedi apa gimana sih. Isinya lawak dan ketawa semua. Kan gue ikut ketawa\xf0\x9f\x98\x82\xf0\x9f\x98\x82',sidang ahli ringan genre komedi apa gimana sih isi lawak ketawa semua gue ikut,2
899,2023-01-03 04:51:33,"b'rada flexing tp lucu pake s.kom di undangan???? sarjana ap kak,,, \n\nsarjana komedi https://t.co/ZkannYeO9G'",rada flexing tp lucu pake undang sarjana ap kak komedi,2
900,2023-01-03 04:48:43,b'@ikramarki Komedi nya effortless bgt Depok ini...',komedi nya effortless bgt depok,0
901,2023-01-03 04:47:38,"b'@kuesherashera @MuteWanna @tanyarlfes temen gw juga kek gitu, mentang2 gw ga punya pacar \npadahal dia sendiri cuma selingkuhan\nemg puncak komedi'",temen gw kek gitu mentang2 gw ga punya pacar sendiri cuma puncak komedi,2
902,2023-01-03 04:44:06,"b'RT @beru20x: @LoviLovelia Seitokai Yakuin Domo, cmiiw \xf0\x9f\xa4\x94\nItu seiyuu-nya yg jadi Mio dan Ritsu di K-on!\nDan animenya 18+ sih cuma komedi'",seitokai yakuin domo cmiiw jadi mio ritsu animenya sih cuma komedi,2
903,2023-01-03 04:43:58,b'Kita lihat komedi apalagi di 2023',lihat komedi,2
904,2023-01-03 04:42:34,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#komedi #Komikus #komik #komiklucu\n\nhttps://t.co/DbIU3mGMDA https://t.co/BdRZ57r4At',manhwa luar aku selalu,1
905,2023-01-03 04:41:25,"b'Ada komedi. Suaminya gamau pake kondom, yg istrinya gamau program KB, trus ngent main trobos ga mikir. Giliran jadi bayi malah heran, ""kok bisa ya aku ga nyangka""\n\nThen what do you expect? Rumah di ciputra? https://t.co/MN6tQDUGUh'",komedi suami gamau pake kondom istri gamau program kb trus ngent main trobos ga mikir gilir jadi bayi malah heran kok aku ga what do you expect rumah ciputra,2
906,2023-01-03 04:38:41,b'WKWKWKWKW PUNCAK KOMEDI https://t.co/fDXtzUCxPW',wkwkwkwkw puncak komedi,0
907,2023-01-03 04:38:10,b'komedi kehidupan pertama di 2023 terjadi hari ini\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1',komedi hidup pertama jadi hari,1
908,2023-01-03 04:38:05,"b'@LoviLovelia Seitokai Yakuin Domo, cmiiw \xf0\x9f\xa4\x94\nItu seiyuu-nya yg jadi Mio dan Ritsu di K-on!\nDan animenya 18+ sih cuma komedi'",seitokai yakuin domo cmiiw jadi mio ritsu animenya sih cuma komedi,2
909,2023-01-03 04:37:25,"b""Percil Cs Main Ketoprak Lucu Poll - Lakon'e Sarip Bosok!! Dientuti Mbok'e - https://t.co/tE8QzIVW6f\nPaidi rodok masuk angin sampek ngentuti mbok'e Sarip luuurd wkwkwk\nvideo full ada di channel Budaya Jawa #cakpercil #videolucu #ngakak #kocak #lucu #hiburan #humor #komedi https://t.co/P0MqVuFx1Z""",cs main ketoprak lucu poll sarip dientuti rodok masuk angin sampek ngentuti sarip luurd full channel budaya jawa,2
910,2023-01-03 04:35:21,b'@attractzive emg penuh komedi bel',emg penuh komedi bel,2
911,2023-01-03 04:34:04,b'PEYE FULL LUCU  -  NGEDOL BOJONE TONGGO !! MARAI GEGER.. https://t.co/MEA4kx7Hqf via @YouTube \nCak Percil Cs gawe grup ketoprak malah rusuh kabeh luuurd wkwk\nvideo full ada di channel New Budaya Jawa #cakpercil #videolucu #lucu #ngakak #kocak #viral #komedi #humor',peye full lucu ngedol bojone tonggo mara geger via percil cs gawe grup ketoprak malah rusuh kabeh luurd full channel new budaya jawa,2
912,2023-01-03 04:33:43,b'sangat amat puncak komedi',sangat puncak komedi,2
913,2023-01-03 04:32:52,b'Aku Bereinkarnasi Menjadi Dewa Sekaligus Menjadi Putri Takdir benar-benar komik yang istimewa! Sampai terus terpikirkan!\n \n#indiecomics #komedi #comics #komikon\n\nhttps://t.co/WCSxMLYTbC https://t.co/6uYFvIgOMU',aku reinkarnasi jadi dewa sekaligus jadi putri takdir komik terus,2
914,2023-01-03 04:31:41,b'Aku tidak sabar menunggu apa yang terjadi selanjutnya! Klik tautan di bawah ini dan bergabunglah dengan penderitaanku!\n \n#Bahasaindonesia #komiklokalindonesia #komedi #komiket\n\nhttps://t.co/1a3uikai27 https://t.co/JBmotteD2h',aku sabar tunggu apa jadi klik taut bawah gabung,2
915,2023-01-03 04:29:17,"b'tunggu aja sampe besok,palingan besok jg ga ada chat sama sekali wkwk\npuncak komedi'",tunggu aja sampe besok jg ga chat sama sekali komedi,2
916,2023-01-03 04:29:08,"b'@azkagoldi @DarkOushiza Masa sih, gue sih liat trailernya kayaknya emang niat komedi \xf0\x9f\x98\x9d'",masa sih gue sih liat trailer kayak emang niat komedi,1
917,2023-01-03 04:25:15,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#comic #komikon #komedi #dagelan\n\nhttps://t.co/dfqusmLPMQ https://t.co/ITck9Y1pRu',manhwa luar aku selalu,1
918,2023-01-03 04:24:56,b'kadang bingun ini lagi di kelas atau panggung komedi',kadang bingun kelas panggung komedi,2
919,2023-01-03 04:24:10,"b'komedi dapet, action dapet, sedihnya juga dapet. THE BEST EMG NIH FILM! https://t.co/I6daI5yRjt'",komedi dapet action dapet sedih dapet the best emg nih,2
920,2023-01-03 04:21:55,b'Wkwkw namanya juga hidup \nKadang komedi \nKadang nangis \nKadang plonga plongo',wkwkw nama hidup komedi nang plonga plongo,2
921,2023-01-03 04:21:39,"b'akan selalu inget gmn tiap hari cheol bangun duluan biar adekadeknya ga terlambat ke sekolah, paling sulid bangunin kwan selayaknya kaka yang ngurus adikadik kandungnya walau genrenya jadi disiplin komedi mereka benerbener giat, peduli dan disiplin satu sama lain dari kecil \xf0\x9f\x98\xad\xf0\x9f\x92\x96 https://t.co/VtaD1Qjaf7'",selalu inget gmn tiap hari cheol bangun duluan biar adekadeknya ga lambat sekolah paling sulid bangunin kwan layak kaka ngurus adikadik kandung genre jadi disiplin komedi benerbener giat peduli disiplin satu sama kecil,2
922,2023-01-03 04:19:28,"b'@shiholoveacc Makanya komedi banget waktu tadi gua catch up kenapanya\nmana ada debat pake google tl jadi ngeja kanji nama karakter ada yang salah, malu sih gua kalo gitu'",makanya komedi banget waktu tadi gua catch up debat pake google tl jadi ngeja kanji nama karakter salah malu sih gua kalo gitu,2
923,2023-01-03 04:18:22,b'@rasjawa Hahahha iya genrenya kan komedi bromance sih katanya. Dan bener mau bagus ato gak ya pasti aku tonton dan suka :)))',hahahha iya genre komedi bromance sih kata bener mau bagus ato aku tonton suka,1
924,2023-01-03 04:17:02,b'Genre 2023 kayaknya lebih ke komedi deh',genre kayak lebih komedi deh,1
925,2023-01-03 04:14:38,b'@gokhanozbek Mokoko',mokoko,1
926,2023-01-03 04:12:49,b'Percayalah padaku! Kamu akan kecanduan cerita ini!\n \n#artidn #komikon #komedi #manga\n\nhttps://t.co/t8lZsc0NLT^komikon^komedi^manga https://t.co/OvvXXi29Xa',percaya kamu candu cerita,1
927,2023-01-03 04:10:39,"b'Ini mmg kelakar. Janji PH masa kempen PRU15 diiktiraf palsu olh menteri KOMEDI. Dak2 walanon pulak koyak rabak sampai mintak menteri haramkan video ni. Lu janji, lu mungkir, lu koyak..hoi hoiya hoi betul laa.. https://t.co/mDH4xE5ocW'",mmg kelakar janji ph masa kempen pru15 iktiraf palsu olh menteri komedi dak2 walanon pulak koyak rabak mintak menteri haram video ni lu janji lu mungkir lu hoiya hoi betul laa,2
928,2023-01-03 04:10:12,"b'Wes wesss puncak komedi, dia gak nonton ye guys wakakaka ""liat lewat fb twtt"" tapi kok berani banget bikin statement seperti itu, bagaimanapun itu kamu harus bertanggung jawab sama statement mu monica\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\nGue gaada bela agensi ye, ngakak bettttt gemes\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/aXUVres5Eh'",wes wess puncak komedi nonton ye guys wakakaka liat lewat fb twtt kok berani banget bikin statement kamu tanggung jawab sama statement mu gaada bela agens ye ngakak bett,2
929,2023-01-03 04:08:52,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#Bahasaindonesia #comic #komedi #komikharian\n\nhttps://t.co/nlZksJhfxV https://t.co/VawtVF7Zbk',manhwa luar aku selalu,1
930,2023-01-03 04:06:33,b'@idextratime puncak komedi',puncak komedi,1
931,2023-01-03 04:05:33,"b'2023 baru 3 hari tapi udah amburadul bgt, banyak banget kejutan disetiap harinya pdhl ga ultah berasa di dunia komedi. Curiga bgt bulan depan tiba2 sukses kaya raya'",baru hari udah amburadul bgt banyak banget kejut tiap hari pdhl ga ultah asa dunia komedi curiga bgt bulan depan tiba2 sukses kaya raya,2
932,2023-01-03 04:05:32,b'Aku suka gaya gambar Bos Manja Berusia Tiga Setengah Tahun! Bagus banget! Desain karakternya juga hebat! Pantas untuk direkomendasikan!\n \n#komiker #komikislam #komedi #komiket\n\nhttps://t.co/XE60w1d21X https://t.co/Ol2FRtou0i',aku suka gaya gambar bos manja usia tiga tengah bagus desain karakter pantas,1
933,2023-01-03 04:04:19,b'Aku Dewa yang Abadi benar-benar komik yang istimewa! Sampai terus terpikirkan!\n \n#komedi #komiklokal #Indonesia #comics\n\nhttps://t.co/Ohtu85Mvny https://t.co/II2lA0pBwR',aku dewa abadi komik terus,2
934,2023-01-03 04:03:45,b'@aurograf @BukuMojok Gw dukung lu menjadi author komedi smpe diterbitin buku mojokkk',gw dukung lu jadi author komedi smpe diterbitin buku mojokk,2
935,2023-01-03 04:03:15,b'pada lucu semua anjir yg lewat tl-ku\xf0\x9f\xa4\xa1 komedi komedi',lucu semua anjir lewat komedi komedi,1
936,2023-01-03 04:02:39,b'ini member suju kenaa komedi semua yaaaakk\xf0\x9f\x98\xad\xf0\x9f\x98\xad',member suju kenaa komedi semua,1
937,2023-01-03 04:02:09,"b'@tanyakanrl koala kumal, marmut merah jambu, the underdogs \n3 film komedi favorit aku kalau nonton ini ketawa bisa sampai sesek napas'",koala kumal marmut merah jambu the underdogs film komedi favorit aku kalau nonton ketawa sek napas,2
938,2023-01-03 04:02:08,"b'RT @ourcspolarrrie: Puncak komedi, byee dah selesai gua sampe disini dah gasanggup \xf0\x9f\x99\x8f'",puncak komedi byee dah selesai gua sampe sini dah gasanggup,2
939,2023-01-03 04:02:04,b'@vindestwitt Masih komedi aja nih',komedi aja nih,2
940,2023-01-03 04:01:53,"b'@fins5994 @mandaltf @bagihumor Bruh pelawak itu seniman, seni dalam berkomedi itu ga mudah, ada struktur, bahasa, sampai genre. byk yg berprestasi dibidang komedi.. jgn remehin'",bruh lawak seniman seni komedi ga mudah struktur bahasa genre byk prestasi bidang komedi jgn remehin,2
941,2023-01-03 04:01:51,b'@cIownprincee &amp;. Puncak komedi banget anjir si Darma baru inget hari ini ada seminar BNN.',puncak komedi banget anjir si darma baru inget hari seminar bnn,2
942,2023-01-03 04:00:59,b'komedi bgt idup gw https://t.co/9NNq5tdf2l',komedi bgt idup gw,2
943,2023-01-03 04:00:50,"b'@jovan_weez @DarkOushiza Intensinya bukan komedi, entah knp w dapet impactnya ketawa.\n\nReferensi: kolosal indosiar.'",intensi bukan komedi entah knp w dapet impactnya kolosal indosiar,2
944,2023-01-03 03:56:42,"b'@DarkOushiza @azkagoldi Dari trailernya kayaknya sih emang horor yang fun nih, kayak tau bakalan jadi komedi'",trailer kayak sih emang horor fun nih kayak tau bakal jadi komedi,2
945,2023-01-03 03:54:03,b'AHY Komedi Politik #AHYpolitikusGagal #AHYAsalBicara #SBYMangkrakAHYAsbun #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung #DemokratKoruptor #AHYbaukencur https://t.co/uNbZigS35a',ahy komedi politik,0
946,2023-01-03 03:53:53,b'Aku tidak sabar menunggu apa yang terjadi selanjutnya! Klik tautan di bawah ini dan bergabunglah dengan penderitaanku!\n \n#komik #komedi #komikon #Indonesia\n\nhttps://t.co/qqwMo28Zxq https://t.co/MOh2iTJp8g',aku sabar tunggu apa jadi klik taut bawah gabung,2
947,2023-01-03 03:51:57,b'@FreeMsian @fahmi_fadzil Menteri KOMeDI Pakatan Harapan.',menteri komedi pakat harap,1
948,2023-01-03 03:51:24,b'materi komedi terbaik awal 2023\xf0\x9f\x91\x87 https://t.co/QASRmy4dgL',materi komedi baik awal,1
949,2023-01-03 03:47:11,"b'2. Full house (2004)\n- rate 9.3/10\n- drama korea (16eps)\n- romance, komedi\nSinopsis:\nSi cewek yang jdi penulistinggal di rumah warisan ortunya. Trus dia ditipu sama temennya ktanya dpet lotre liburan gtu, eh malah rumah dia dijual ma temennya ke artis cwok pas dia liburan\xf0\x9f\x98\x82- https://t.co/RLXQNQVybh'",full house rate drama korea romance cewek jdi penulistinggal rumah waris ortunya trus tipu sama temennya ktanya dpet lotre libur gtu eh malah rumah jual ma temennya artis cwok pas,2
950,2023-01-03 03:45:02,"b'Nggakkk, ini komedi tapi gore banget dan bahasa kasar juga banyak wkwkwk tapi seru bgt asli suka gw https://t.co/Gs3nQj06a2'",nggakk komedi gore banget bahasa kasar banyak wkwkwk seru bgt asli suka gw,2
951,2023-01-03 03:44:45,b'RT @bejanawaktu: Puncak komedi memang \xf0\x9f\x98\x82',puncak komedi memang,0
952,2023-01-03 03:44:36,b'KOMEDI BGT ANJINGGG',komedi bgt anjingg,2
953,2023-01-03 03:43:13,b'nyantumin lah anjg biar seluruh dunia tau gue s. ikom \n\n(ilmu komedi) https://t.co/BoitUqmQXb',nyantumin lah anjg biar seluruh dunia tau gue s ikom,2
954,2023-01-03 03:42:50,"b'@kdrama_menfess chese in the trap dah paling ringan bikin lo halu tentang dunia kampus, kalo komedi bisa waikiki'",chese in the trap dah paling ringan bikin lo halu dunia kampus kalo komedi waikiki,2
955,2023-01-03 03:41:00,b'hahahaha ya allah ngakak bgt lg gue bnrn seperti komedi',hahahaha allah ngakak bgt lg gue bnrn komedi,2
956,2023-01-03 03:38:49,"b'@hellooday6ix Wkwkwk kirain komedi komedi doang, ternyata ada nangis nangisnya'",wkwkwk kirain komedi komedi doang nyata nang nang,2
957,2023-01-03 03:38:40,b'Puncak komedi memang \xf0\x9f\x98\x82 https://t.co/5H8BXP50MH',puncak komedi memang,0
958,2023-01-03 03:38:39,"b'Puncak komedi. Tapi ga recommended kalo si eunhyuk eunhyuk itu masuk superm, soalnya udah terlalu tua. Sering encok juga. https://t.co/pFvp6b7nxp'",puncak komedi ga recommended kalo si eunhyuk eunhyuk masuk superm soal udah terlalu tua sering encok,2
959,2023-01-03 03:35:06,b'Guyss saranin film komedi Indonesia yang menurut kalian receh bngt dongg \xf0\x9f\x92\x9a',guyss saranin film komedi indonesia kalian receh bngt dongg,2
960,2023-01-03 03:33:29,b'\xf0\x9f\x98\x81 komedi awal musim https://t.co/639LFOjlS9',komedi awal musim,2
961,2023-01-03 03:33:12,"b'1. Boys Before Flower (2009)\n- rate 9.0/10\n- drama korea (25eps)\n- romance, komedi \nSinopsis: \nLucu banget\xf0\x9f\x98\xad kisah cinta antara anak org kaya sama org miskin. (Cwok kaya, cwek miskin) yg mana si cwoknya awalnya berantem mulu sama si cweknya, sering dibully jga di skolah https://t.co/7eN6BZLFJv'",boys before flower rate drama korea romance komedi kisah cinta anak org kaya sama org miskin kaya cwek mana si cwoknya awal antem mulu sama si cweknya sering dibully jga skolah,2
962,2023-01-03 03:33:06,b'Memang banyak babak komedi dalam manhwa ni. Plot dia pun tak ada la terlalu serius sangat. Nak baca santai-santai korang boleh la try. Semakin ke dalam cerita korang akan didedahkan dengan impian Princess Elina dan kisah hitam Prince Louis.',memang banyak babak komedi manhwa ni plot terlalu serius sangat nak baca korang try makin cerita korang dedah impi princess elina kisah hitam prince louis,2
963,2023-01-03 03:32:58,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#manhwa #komedi #bilibilicomics #komik\n\nhttps://t.co/BSmZjUkIhl https://t.co/BmuXAdcbaU',komik luar biasa dapat perhati,2
964,2023-01-03 03:32:24,b'@FWBESS Komedi 2023 pertama wkwk ngakak \xf0\x9f\xa4\xa3',komedi pertama wkwk ngakak,1
965,2023-01-03 03:31:08,b'@hokkunasakuna Aku baru icip ep 1 nih.\nTp emang temanya cukup g familiar sih na. Mana komedi jepang kdg kita g masuk. Terus ini settingnya jg ky kaku bgt.',aku baru icip ep emang tema cukup g familiar sih na mana komedi jepang kdg g masuk terus settingnya jg ky kaku bgt,2
966,2023-01-03 03:30:27,b'@alyakbar__ @MamatAlkatiri belom tampil aja udah komedi wkwk',bom tampil aja udah komedi wkwk,1
967,2023-01-03 03:27:15,b'@ajiska_ Plislah ini komedi apaan lagi \xf0\x9f\x98\xad',plislah komedi apa,2
968,2023-01-03 03:25:07,b'Percayalah padaku! Kamu akan kecanduan cerita ini!\n \n#komiklokal #komiket #komedi #komiklucu\n\nhttps://t.co/n9jPUNwm06 https://t.co/OTWHklxIQE',percaya kamu candu cerita,1
969,2023-01-03 03:24:09,b'Jalan cerita Pedang Evolusi: Solo Dungeon membawa perasaan naik turun. Komik yang memukau dan penuh kejutan!\n \n#komik #artidn #komikindonesia #komedi\n\nhttps://t.co/NqyW5d0uPF https://t.co/WzdsO1GeCL',jalan cerita pedang solo dungeon bawa asa naik turun komik pukau penuh,2
970,2023-01-03 03:22:23,b'@inolinokiciw Puncak komedi https://t.co/nzTFV7HKY0',puncak komedi,1
971,2023-01-03 03:20:12,b'AHY Komedi Politik #AHYpolitikusGagal #AHYAsalBicara #SBYMangkrakAHYAsbun #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung #DemokratKoruptor #AHYbaukencur https://t.co/BFvI4jPmzC',ahy komedi politik,0
972,2023-01-03 03:19:42,b'@animefess_ Sangat komedi',sangat komedi,2
973,2023-01-03 03:15:49,b'@passworder_ WKWKWKWKWK KOMEDI',wkwkwkwkwk komedi,0
974,2023-01-03 03:12:40,b'Aku suka gaya gambar Level Cinta Maksimum \xe2\x95\x90\xe2\x95\x90 Apa Yang Terjadi Selanjutnya \xe2\x95\x90\xe2\x95\x90! Bagus banget! Desain karakternya juga hebat! Pantas untuk direkomendasikan!\n \n#comic #komedi #komikindonesia #manhua\n\nhttps://t.co/S0DeUWRgaE https://t.co/PFSVCfxEPP',aku suka gaya gambar level cinta maksimum apa jadi lanjut bagus desain karakter pantas,1
975,2023-01-03 03:11:40,b'@savhiors @thesadbaby komedi putar',komedi putar,0
976,2023-01-03 03:11:22,"b'komedi kehidupan itu ketika lo dengerin semua omongan temen-temen lo yg posisinya mereka tuh ekonomi atas semua, wkwk lucu banget semua kata-katanya segampang itu keluar.'",komedi hidup lo dengerin semua omong lo posisi tuh ekonomi atas semua wkwk lucu banget semua gampang keluar,2
977,2023-01-03 03:10:28,b'@m0stlyclueless Komedi bgt ga si? WKWK',komedi bgt ga si wkwk,2
978,2023-01-03 03:07:42,"b'RT @sbtcon: sbt! ada ya orang di bionya ""No HNR or block"" tapi nyatanya malah dia yang HNR ke seller lain\n\nahahahah puncak komedi'",orang bionya no hnr or block nyata malah hnr seller puncak komedi,2
979,2023-01-03 03:07:40,b'Terkadang dunia lebih lucu drpda film cartoon atau film2 komedi lainnya',terkadang dunia lebih lucu drpda film cartoon film2 komedi lain,2
980,2023-01-03 03:07:22,b'Aku sudah membaca manga ini berkali-kali! Kamu harus mengeceknya juga!\n \n#komiker #artidn #manga #komedi\n\nhttps://t.co/3CgCrf30iK https://t.co/yRWY62kGgu',aku baca manga kamu ecek,2
981,2023-01-03 03:06:38,b'Tahun 2023 dibuka dengan penayangan sejumlah drama Korea terbaru. Berikut daftar drakor terbaru Januari 2023 bergenre romantis hingga komedi. Ada yang sudah menjadi list tontonan detikers? https://t.co/XTuQmpaIo9',tahun buka tayang jumlah drama korea baru ikut daftar drakor baru januari genre romantis hingga komedi jadi list tonton detikers,2
982,2023-01-03 03:06:17,b'@haizre jalani saja hidup yg penuh komedi ini',jalan hidup penuh komedi,2
983,2023-01-03 03:06:06,b'Ayah Impian Xiaobai benar-benar komik yang istimewa! Sampai terus terpikirkan!\n \n#manga #komikislam #komedi #komiklokal\n\nhttps://t.co/iiJLSkN68c https://t.co/qomD4EQiXH',ayah impi xiaobai komik terus,2
